epoch,train-acc,train-loss,valid-acc,valid-loss,valid-precision,valid-recall,valid-f1.0-score,valid-f0.5-score,valid-tp,valid-fp,valid-fn,valid-tn,test-acc,test-loss,test-precision,test-recall,test-f1.0-score,test-f0.5-score,test-tp,test-fp,test-fn,test-tn
1,0.4375,0.8863981,0.69827586,2.284883737564087,0.6982758620689655,1.0,0.8223350253807107,0.7431192660550459,162,70,0,0,0.72402596,2.210167646408081,0.724025974025974,1.0,0.839924670433145,0.7663230240549828,223,85,0,0
2,0.375,4.631669,0.5603448,0.9147363305091858,0.7631578947368421,0.5370370370370371,0.6304347826086957,0.7038834951456311,87,27,75,43,0.5681818,0.9047755599021912,0.7777777777777778,0.5650224215246636,0.6545454545454545,0.7233065442020665,126,36,97,49
3,0.578125,0.9272014,0.30172414,4.894031047821045,0.0,0.0,0.0,0.0,0,0,162,70,0.27597404,4.967317581176758,0.0,0.0,0.0,0.0,0,0,223,85
4,0.421875,3.850577,0.2974138,2.178018569946289,0.0,0.0,0.0,0.0,0,1,162,69,0.28896105,2.178450584411621,1.0,0.017937219730941704,0.035242290748898675,0.08368200836820083,4,0,219,85
5,0.515625,1.3743294,0.67672414,0.8233096599578857,0.7457627118644068,0.8148148148148148,0.7787610619469028,0.7586206896551724,132,45,30,25,0.65584415,0.8235512971878052,0.7330677290836654,0.8251121076233184,0.7763713080168777,0.749796251018745,184,67,39,18
6,0.546875,1.329884,0.6896552,0.9101512432098389,0.725,0.8950617283950617,0.8011049723756904,0.7536382536382538,145,55,17,15,0.6948052,0.904729962348938,0.7328519855595668,0.9103139013452914,0.8119999999999999,0.7625845229151014,203,74,20,11
7,0.546875,1.2864906,0.66810346,0.7781986594200134,0.7297297297297297,0.8333333333333334,0.7780979827089337,0.7483370288248338,135,50,27,20,0.65909094,0.7657405138015747,0.73046875,0.8385650224215246,0.7807933194154489,0.7497995188452286,187,69,36,16
8,0.609375,0.83078283,0.51724136,0.8496947288513184,0.7083333333333334,0.5246913580246914,0.6028368794326241,0.661993769470405,85,35,77,35,0.53896105,0.8435317277908325,0.7579617834394905,0.5336322869955157,0.6263157894736842,0.699177438307873,119,38,104,47
9,0.5625,0.79349035,0.35344827,1.229309320449829,0.7,0.12962962962962962,0.21875,0.37234042553191493,21,9,141,61,0.32792208,1.246045708656311,0.75,0.10762331838565023,0.18823529411764708,0.3418803418803419,24,8,199,77
10,0.5,0.8920246,0.34051725,1.193993091583252,0.68,0.10493827160493827,0.18181818181818182,0.3244274809160305,17,8,145,62,0.32792208,1.2212375402450562,0.8076923076923077,0.09417040358744394,0.1686746987951807,0.3211009174311926,21,5,202,80
11,0.578125,0.80721897,0.41810346,0.8560013771057129,0.684931506849315,0.30864197530864196,0.425531914893617,0.5506607929515418,50,23,112,47,0.42532468,0.8741719722747803,0.7446808510638298,0.31390134529147984,0.4416403785488959,0.5843071786310516,70,24,153,61
12,0.5,0.70749485,0.63793105,0.6689050793647766,0.7349397590361446,0.7530864197530864,0.7439024390243902,0.738498789346247,122,44,40,26,0.59415585,0.678419828414917,0.7247706422018348,0.7085201793721974,0.7165532879818594,0.7214611872146119,158,60,65,25
13,0.578125,0.7575121,0.6896552,0.6394900679588318,0.734375,0.8703703703703703,0.7966101694915254,0.7580645161290324,141,51,21,19,0.66883117,0.6530735492706299,0.7300380228136882,0.8609865470852018,0.7901234567901235,0.7529411764705883,192,71,31,14
14,0.640625,0.81349295,0.6939655,0.6390889883041382,0.745945945945946,0.8518518518518519,0.7953890489913544,0.7649667405764966,138,47,24,23,0.66558444,0.6659852266311646,0.734375,0.8430493273542601,0.7849686847599164,0.7538091419406576,188,68,35,17
15,0.453125,0.89589155,0.6465517,0.7008147835731506,0.7941176470588235,0.6666666666666666,0.7248322147651006,0.7648725212464589,108,28,54,42,0.5487013,0.742586076259613,0.7258064516129032,0.6053811659192825,0.6601466992665036,0.6980351602895554,135,51,88,34
16,0.515625,0.8143729,0.40948275,0.9196552634239197,0.7192982456140351,0.25308641975308643,0.3744292237442922,0.5256410256410257,41,16,121,54,0.37337664,0.9791702628135681,0.7027027027027027,0.23318385650224216,0.3501683501683502,0.5009633911368016,52,22,171,63
17,0.5625,0.7216878,0.3275862,1.1453713178634644,0.6363636363636364,0.08641975308641975,0.15217391304347824,0.27999999999999997,14,8,148,62,0.3181818,1.2107690572738647,0.7407407407407407,0.08968609865470852,0.16,0.3021148036253776,20,7,203,78
18,0.5625,0.92402816,0.34051725,1.0910686254501343,0.68,0.10493827160493827,0.18181818181818182,0.3244274809160305,17,8,145,62,0.33766234,1.1499947309494019,0.8064516129032258,0.11210762331838565,0.1968503937007874,0.3602305475504323,25,6,198,79
19,0.421875,0.9513406,0.50431037,0.7735245823860168,0.7640449438202247,0.41975308641975306,0.5418326693227091,0.6563706563706563,68,21,94,49,0.48051947,0.8153705596923828,0.752,0.42152466367713004,0.5402298850574713,0.6500691562932226,94,31,129,54
20,0.59375,0.7053092,0.66810346,0.644010603427887,0.7514792899408284,0.7839506172839507,0.7673716012084592,0.7577565632458234,127,42,35,28,0.6233766,0.6739593744277954,0.7276595744680852,0.7668161434977578,0.7467248908296943,0.7351676698194326,171,64,52,21
21,0.703125,0.6298123,0.7112069,0.6346243619918823,0.7567567567567568,0.8641975308641975,0.8069164265129682,0.7760532150776054,140,45,22,25,0.66883117,0.6615038514137268,0.7283018867924528,0.8654708520179372,0.790983606557377,0.7521434138737335,193,72,30,13
22,0.625,0.75533545,0.70689654,0.6377637386322021,0.7526881720430108,0.8641975308641975,0.8045977011494253,0.772626931567329,140,46,22,24,0.6525974,0.6638532280921936,0.7213740458015268,0.8475336322869955,0.7793814432989692,0.7435090479937058,189,73,34,12
23,0.734375,0.58385843,0.69827586,0.6450589895248413,0.7527472527472527,0.845679012345679,0.7965116279069767,0.7696629213483146,137,45,25,25,0.6525974,0.6685760021209717,0.7248062015503876,0.8385650224215246,0.7775467775467775,0.745019920318725,187,71,36,14
24,0.59375,0.6353799,0.67672414,0.6637914180755615,0.7485714285714286,0.808641975308642,0.7774480712166171,0.759860788863109,131,44,31,26,0.64935064,0.6877579092979431,0.7405857740585774,0.7937219730941704,0.7662337662337662,0.7506361323155216,177,62,46,23
25,0.609375,0.69488287,0.6939655,0.6880333423614502,0.7791411042944786,0.7839506172839507,0.7815384615384616,0.7800982800982802,127,36,35,34,0.6363636,0.7096223831176758,0.7466666666666667,0.7533632286995515,0.75,0.7479964381121994,168,57,55,28
26,0.59375,0.7143568,0.6508621,0.73497074842453,0.7913669064748201,0.6790123456790124,0.7308970099667774,0.766016713091922,110,29,52,41,0.6168831,0.7569109201431274,0.7611940298507462,0.6860986547085202,0.7216981132075472,0.744888023369036,153,48,70,37
27,0.703125,0.5303438,0.61206895,0.7613880038261414,0.7769230769230769,0.6234567901234568,0.6917808219178082,0.7404692082111437,101,29,61,41,0.58441556,0.7811386585235596,0.7486910994764397,0.6412556053811659,0.6908212560386472,0.724417426545086,143,48,80,37
28,0.578125,0.7828362,0.6508621,0.7380484938621521,0.7793103448275862,0.6975308641975309,0.7361563517915309,0.761455525606469,113,32,49,38,0.6168831,0.7555016875267029,0.7536231884057971,0.6995515695067265,0.7255813953488373,0.7421503330161752,156,51,67,34
29,0.640625,0.6412543,0.6594828,0.7119048833847046,0.7677419354838709,0.7345679012345679,0.750788643533123,0.7608695652173914,119,36,43,34,0.64285713,0.7294319868087769,0.7579908675799086,0.7443946188340808,0.7511312217194569,0.7552320291173794,166,53,57,32
30,0.578125,0.6308427,0.67241377,0.697652280330658,0.7529411764705882,0.7901234567901234,0.7710843373493975,0.7600950118764846,128,42,34,28,0.66558444,0.7139521837234497,0.7542372881355932,0.7982062780269058,0.775599128540305,0.7626392459297345,178,58,45,27
31,0.609375,0.6888664,0.6810345,0.6986950039863586,0.75,0.8148148148148148,0.7810650887573963,0.7621247113163971,132,44,30,26,0.65909094,0.7100579142570496,0.743801652892562,0.8071748878923767,0.7741935483870969,0.7556675062972291,180,62,43,23
32,0.578125,0.769133,0.67241377,0.6947751045227051,0.7529411764705882,0.7901234567901234,0.7710843373493975,0.7600950118764846,128,42,34,28,0.66233766,0.7095505595207214,0.7510548523206751,0.7982062780269058,0.7739130434782608,0.7600341588385995,178,59,45,26
33,0.609375,0.7175833,0.6465517,0.6996172666549683,0.7531645569620253,0.7345679012345679,0.74375,0.7493702770780857,119,39,43,31,0.6331169,0.7157785892486572,0.75,0.7399103139013453,0.7449209932279909,0.7479601087941976,165,55,58,30
34,0.578125,0.6530477,0.5862069,0.7370766997337341,0.7426470588235294,0.6234567901234568,0.6778523489932885,0.7152974504249292,101,35,61,35,0.58441556,0.7571765780448914,0.7595628415300546,0.6233183856502242,0.6847290640394088,0.7277486910994764,139,44,84,41
35,0.546875,0.73256147,0.55172414,0.774349570274353,0.7457627118644068,0.5432098765432098,0.6285714285714286,0.694006309148265,88,30,74,40,0.5487013,0.7972424030303955,0.7763157894736842,0.5291479820627802,0.6293333333333333,0.7099879663056557,118,34,105,51
36,0.546875,0.7282102,0.5948276,0.7704192399978638,0.788135593220339,0.5740740740740741,0.6642857142857143,0.7334384858044164,93,25,69,45,0.5422078,0.7917634844779968,0.777027027027027,0.515695067264574,0.6199460916442048,0.7055214723926382,115,33,108,52
37,0.515625,0.79023343,0.60775864,0.7262812256813049,0.7669172932330827,0.6296296296296297,0.6915254237288135,0.7348703170028819,102,31,60,39,0.58766234,0.7433505654335022,0.7637362637362637,0.6233183856502242,0.6864197530864198,0.7308096740273397,139,43,84,42
38,0.5625,0.73950577,0.62931037,0.687923014163971,0.740506329113924,0.7222222222222222,0.73125,0.7367758186397984,117,41,45,29,0.6136364,0.7067135572433472,0.7407407407407407,0.7174887892376681,0.7289293849658314,0.7359705611775527,160,56,63,29
39,0.65625,0.67557734,0.6508621,0.6643844842910767,0.7425149700598802,0.7654320987654321,0.7537993920972644,0.7469879518072289,124,43,38,27,0.6461039,0.6933133602142334,0.7415254237288136,0.7847533632286996,0.7625272331154683,0.7497857754927164,175,61,48,24
40,0.609375,0.6574244,0.6594828,0.6502885222434998,0.7398843930635838,0.7901234567901234,0.7641791044776118,0.7494145199063231,128,45,34,25,0.64285713,0.6932903528213501,0.7344398340248963,0.7937219730941704,0.7629310344827587,0.7455770850884583,177,64,46,21
41,0.5,0.67761517,0.6637931,0.6388092041015625,0.7413793103448276,0.7962962962962963,0.7678571428571429,0.7517482517482518,129,45,33,25,0.64285713,0.6934443712234497,0.7383966244725738,0.7847533632286996,0.7608695652173914,0.7472245943637916,175,62,48,23
42,0.71875,0.6070926,0.66810346,0.6439377069473267,0.7544910179640718,0.7777777777777778,0.7659574468085106,0.7590361445783133,126,41,36,29,0.60714287,0.7134292125701904,0.7297297297297297,0.726457399103139,0.7280898876404495,0.7290729072907292,162,60,61,25
43,0.609375,0.7547168,0.63793105,0.6538282036781311,0.7468354430379747,0.7283950617283951,0.7374999999999999,0.743073047858942,118,40,44,30,0.5746753,0.7338438630104065,0.7277227722772277,0.6591928251121076,0.6917647058823528,0.7129000969932106,147,55,76,30
44,0.59375,0.6887679,0.5905172,0.6826159954071045,0.7445255474452555,0.6296296296296297,0.6822742474916389,0.7183098591549296,102,35,60,35,0.53571427,0.7708142995834351,0.7247191011235955,0.57847533632287,0.6433915211970075,0.6898395721925134,129,49,94,36
45,0.609375,0.6620821,0.55172414,0.7319360971450806,0.7685185185185185,0.5123456790123457,0.6148148148148148,0.6986531986531986,83,25,79,45,0.5032467,0.827499508857727,0.7302631578947368,0.4977578475336323,0.592,0.667870036101083,111,41,112,44
46,0.515625,0.68467903,0.5905172,0.7026863098144531,0.7723577235772358,0.5864197530864198,0.6666666666666666,0.7262996941896024,95,28,67,42,0.51623374,0.791757345199585,0.725609756097561,0.5336322869955157,0.6149870801033592,0.676905574516496,119,45,104,40
47,0.671875,0.6498717,0.64224136,0.6743261814117432,0.7801418439716312,0.6790123456790124,0.7260726072607262,0.7575757575757576,110,31,52,39,0.5584416,0.7545394897460938,0.7377049180327869,0.6053811659192825,0.665024630541872,0.706806282722513,135,48,88,37
48,0.515625,0.7907467,0.64224136,0.6730327010154724,0.7651006711409396,0.7037037037037037,0.7331189710610934,0.7519788918205805,114,35,48,35,0.5974026,0.7449650764465332,0.7538461538461538,0.6591928251121076,0.7033492822966507,0.732801595214357,147,48,76,37
49,0.578125,0.67005366,0.6594828,0.6544911861419678,0.7643312101910829,0.7407407407407407,0.7523510971786834,0.7594936708860759,120,37,42,33,0.6233766,0.7207268476486206,0.7535545023696683,0.7130044843049327,0.7327188940092166,0.7450796626054358,159,52,64,33
50,0.640625,0.666162,0.66810346,0.6459861397743225,0.7607361963190185,0.7654320987654321,0.7630769230769231,0.7616707616707618,124,39,38,31,0.64935064,0.7032562494277954,0.757847533632287,0.757847533632287,0.7578475336322871,0.757847533632287,169,54,54,31
51,0.640625,0.68863475,0.64224136,0.6647264361381531,0.7651006711409396,0.7037037037037037,0.7331189710610934,0.7519788918205805,114,35,48,35,0.6331169,0.7165953516960144,0.7619047619047619,0.7174887892376681,0.7390300230946881,0.7525870178739417,160,50,63,35
52,0.625,0.72992843,0.5862069,0.7351006865501404,0.7661290322580645,0.5864197530864198,0.6643356643356644,0.7218844984802432,95,29,67,41,0.5519481,0.7870001792907715,0.7639751552795031,0.5515695067264574,0.640625,0.7093425605536332,123,38,100,47
53,0.671875,0.5903401,0.5387931,0.8275968432426453,0.8160919540229885,0.4382716049382716,0.5702811244979921,0.6960784313725491,71,16,91,54,0.4935065,0.882420539855957,0.7863247863247863,0.4125560538116592,0.5411764705882353,0.6657018813314037,92,25,131,60
54,0.609375,0.6836419,0.5,0.9053534269332886,0.8285714285714286,0.35802469135802467,0.5,0.656108597285068,58,12,104,58,0.42857143,0.9644947052001953,0.7831325301204819,0.2914798206278027,0.4248366013071896,0.5855855855855856,65,18,158,67
55,0.65625,0.6681001,0.50431037,0.9103292226791382,0.8615384615384616,0.345679012345679,0.49339207048458145,0.6635071090047394,56,9,106,61,0.41558442,0.9731789231300354,0.7721518987341772,0.273542600896861,0.40397350993377484,0.5658627087198516,61,18,162,67
56,0.6875,0.6226531,0.49568966,0.8667959570884705,0.835820895522388,0.345679012345679,0.4890829694323144,0.6511627906976745,56,11,106,59,0.41883117,0.9319689869880676,0.75,0.29596412556053814,0.42443729903536986,0.5739130434782609,66,22,157,63
57,0.5625,0.8795234,0.60775864,0.7230550050735474,0.8317757009345794,0.5493827160493827,0.6617100371747212,0.7542372881355932,89,18,73,52,0.51623374,0.7884789109230042,0.7681159420289855,0.47533632286995514,0.5872576177285319,0.6838709677419353,106,32,117,53
58,0.59375,0.64641416,0.66810346,0.6330546140670776,0.7814569536423841,0.7283950617283951,0.7539936102236421,0.7702349869451697,118,33,44,37,0.6168831,0.705348789691925,0.7611940298507462,0.6860986547085202,0.7216981132075472,0.744888023369036,153,48,70,37
59,0.65625,0.64512694,0.6810345,0.6077963709831238,0.7391304347826086,0.8395061728395061,0.7861271676300579,0.7572383073496659,136,48,26,22,0.66558444,0.6783593893051147,0.7419354838709677,0.8251121076233184,0.7813163481953292,0.7572016460905351,184,64,39,21
60,0.6875,0.6244768,0.6853448,0.6338785290718079,0.7354497354497355,0.8580246913580247,0.792022792022792,0.7570806100217864,139,50,23,20,0.6461039,0.7086115479469299,0.7209302325581395,0.8340807174887892,0.7733887733887733,0.7410358565737051,186,72,37,13
61,0.578125,0.85570467,0.6810345,0.6312563419342041,0.7365591397849462,0.845679012345679,0.7873563218390804,0.7560706401766004,137,49,25,21,0.6298701,0.7094477415084839,0.7224489795918367,0.7937219730941704,0.7564102564102564,0.7356608478802993,177,68,46,17
62,0.5,0.8990196,0.70258623,0.6262471675872803,0.7784431137724551,0.8024691358024691,0.790273556231003,0.783132530120482,130,37,32,33,0.6233766,0.7038502097129822,0.7420814479638009,0.7354260089686099,0.7387387387387387,0.7407407407407407,164,57,59,28
63,0.5625,0.6905371,0.6594828,0.6399797797203064,0.7712418300653595,0.7283950617283951,0.7492063492063493,0.7622739018087856,118,35,44,35,0.5714286,0.7049534916877747,0.7382198952879581,0.6322869955156951,0.681159420289855,0.7142857142857143,141,50,82,35
64,0.53125,0.69114107,0.5905172,0.7039393782615662,0.7913043478260869,0.5617283950617284,0.6570397111913358,0.7315112540192926,91,24,71,46,0.54545456,0.7624565958976746,0.7643312101910829,0.5381165919282511,0.631578947368421,0.7050528789659225,120,37,103,48
65,0.578125,0.75973314,0.48706895,0.7734355330467224,0.7945205479452054,0.35802469135802467,0.4936170212765958,0.6387665198237885,58,15,104,55,0.48701298,0.8231311440467834,0.8095238095238095,0.3811659192825112,0.5182926829268293,0.6609642301710731,85,20,138,65
66,0.5625,0.70631623,0.43965518,0.8668923377990723,0.8809523809523809,0.22839506172839505,0.3627450980392157,0.5606060606060606,37,5,125,65,0.40584415,0.9101995229721069,0.8448275862068966,0.21973094170403587,0.34875444839857656,0.5384615384615384,49,9,174,76
67,0.578125,0.7716563,0.39655173,0.9362282752990723,0.84375,0.16666666666666666,0.2783505154639175,0.4655172413793104,27,5,135,65,0.37337664,0.9693794846534729,0.8571428571428571,0.16143497757847533,0.27169811320754716,0.46035805626598464,36,6,187,79
68,0.453125,0.8057395,0.45689654,0.8531521558761597,0.8461538461538461,0.2716049382716049,0.411214953271028,0.5945945945945946,44,8,118,62,0.41233766,0.8720678091049194,0.828125,0.23766816143497757,0.3693379790940767,0.5532359081419623,53,11,170,74
69,0.59375,0.6553048,0.64224136,0.711311399936676,0.7762237762237763,0.6851851851851852,0.7278688524590166,0.7561307901907357,111,32,51,38,0.6298701,0.7079311013221741,0.7823834196891192,0.6771300448430493,0.7259615384615384,0.7587939698492463,151,42,72,43
70,0.609375,0.7437492,0.67672414,0.6778278946876526,0.7543859649122807,0.7962962962962963,0.7747747747747747,0.7624113475177305,129,42,33,28,0.66233766,0.6663914918899536,0.7489539748953975,0.8026905829596412,0.7748917748917749,0.7591178965224767,179,60,44,25
71,0.671875,0.60739094,0.70258623,0.7025504112243652,0.7513513513513513,0.8580246913580247,0.8011527377521613,0.770509977827051,139,46,23,24,0.66883117,0.6856159567832947,0.7354085603112841,0.8475336322869955,0.7875000000000001,0.7553956834532374,189,68,34,17
