epoch,train-acc,train-loss,valid-acc,valid-loss,valid-precision,valid-recall,valid-f1.0-score,valid-f0.5-score,valid-tp,valid-fp,valid-fn,valid-tn,test-acc,test-loss,test-precision,test-recall,test-f1.0-score,test-f0.5-score,test-tp,test-fp,test-fn,test-tn
1,0.59375,0.6687139,0.9624999761581421,0.17293721437454224,0.9705882352941176,0.9914163090128756,0.980891719745223,0.9746835443037974,231,7,2,0,0.9266666769981384,0.24967671930789948,0.9455782312925171,0.9788732394366197,0.9619377162629758,0.9520547945205481,278,16,6,0
2,0.515625,1.0774155,0.10833333432674408,1.8687642812728882,1.0,0.0815450643776824,0.15079365079365079,0.3074433656957929,19,0,214,7,0.1599999964237213,1.6988533735275269,1.0,0.11267605633802817,0.20253164556962025,0.3883495145631068,32,0,252,16
3,0.609375,1.3472111,0.612500011920929,0.676554799079895,0.972972972972973,0.6180257510729614,0.7559055118110236,0.8727272727272729,144,4,89,3,0.6333333253860474,0.6367583274841309,0.9728260869565217,0.6302816901408451,0.764957264957265,0.8774509803921567,179,5,105,11
4,0.484375,0.84435576,0.9666666388511658,0.1977587640285492,0.9707112970711297,0.9957081545064378,0.983050847457627,0.975609756097561,232,7,1,0,0.9399999976158142,0.23607735335826874,0.9463087248322147,0.9929577464788732,0.9690721649484537,0.9552845528455283,282,16,2,0
5,0.59375,0.9453224,0.8041666746139526,0.5141653418540955,0.9696969696969697,0.8240343347639485,0.8909512761020881,0.9365853658536586,192,6,41,1,0.7300000190734863,0.5443634390830994,0.9432314410480349,0.7605633802816901,0.8421052631578948,0.8999999999999999,216,13,68,3
6,0.484375,0.7544372,0.02916666679084301,2.979835033416748,0.0,0.0,0.0,0.0,0,0,233,7,0.0533333346247673,2.9491169452667236,0.0,0.0,0.0,0.0,0,0,284,16
7,0.5,1.4231067,0.0416666679084301,1.9511034488677979,1.0,0.012875536480686695,0.02542372881355932,0.061224489795918366,3,0,230,7,0.07333333045244217,1.9712958335876465,0.875,0.02464788732394366,0.04794520547945205,0.11075949367088607,7,1,277,15
8,0.546875,0.9572283,0.7333333492279053,0.5582621693611145,0.9720670391061452,0.7467811158798283,0.8446601941747572,0.916754478398314,174,5,59,2,0.6066666841506958,0.6448830962181091,0.9278350515463918,0.6338028169014085,0.7531380753138076,0.8490566037735849,180,14,104,2
9,0.625,0.7097868,0.9416666626930237,0.2841492295265198,0.974025974025974,0.9656652360515021,0.9698275862068965,0.9723422644770958,225,6,8,1,0.8833333253860474,0.38074976205825806,0.9430604982206405,0.9330985915492958,0.9380530973451328,0.9410511363636362,265,16,19,0
10,0.5,1.1236227,0.8999999761581421,0.35904112458229065,0.9728506787330317,0.9227467811158798,0.947136563876652,0.9623992837958818,215,6,18,1,0.8266666531562805,0.4471146762371063,0.9427480916030534,0.8697183098591549,0.9047619047619047,0.9271771771771772,247,15,37,1
11,0.546875,0.88933194,0.5791666507720947,0.7042005062103271,0.9647887323943662,0.5879828326180258,0.7306666666666667,0.8551810237203494,137,5,96,2,0.5199999809265137,0.7743529677391052,0.926829268292683,0.5352112676056338,0.6785714285714285,0.8085106382978724,152,12,132,4
12,0.546875,0.76107335,0.20000000298023224,1.2598873376846313,1.0,0.1759656652360515,0.29927007299270075,0.5163727959697733,41,0,192,7,0.20000000298023224,1.3062602281570435,0.94,0.16549295774647887,0.281437125748503,0.48553719008264457,47,3,237,13
13,0.53125,0.8156453,0.15416666865348816,1.4131133556365967,1.0,0.12875536480686695,0.22813688212927757,0.4249291784702549,30,0,203,7,0.15000000596046448,1.4345782995224,0.9393939393939394,0.10915492957746478,0.19558359621451102,0.37259615384615385,31,2,253,14
14,0.4375,0.88353634,0.4000000059604645,0.9885967373847961,0.978494623655914,0.3905579399141631,0.558282208588957,0.7520661157024793,91,2,142,5,0.36000001430511475,0.9984661936759949,0.96,0.3380281690140845,0.5,0.7017543859649122,96,4,188,12
15,0.546875,0.7103998,0.8041666746139526,0.46728280186653137,0.965,0.8283261802575107,0.8914549653579676,0.9341723136495643,193,7,40,0,0.7733333110809326,0.48515573143959045,0.9576271186440678,0.795774647887324,0.8692307692307693,0.9201954397394138,226,10,58,6
16,0.546875,0.82163835,0.8958333134651184,0.30807235836982727,0.9684684684684685,0.9227467811158798,0.945054945054945,0.9589652096342551,215,7,18,0,0.8933333158493042,0.33705148100852966,0.9468085106382979,0.9401408450704225,0.9434628975265018,0.9454674220963174,267,15,17,1
17,0.5625,0.87627107,0.8916666507720947,0.3390757441520691,0.9683257918552036,0.9184549356223176,0.9427312775330396,0.9579230080572962,214,7,19,0,0.8833333253860474,0.3556770980358124,0.946236559139785,0.9295774647887324,0.9378330373001775,0.9428571428571431,264,15,20,1
18,0.625,0.7572691,0.7666666507720947,0.5504968762397766,0.9682539682539683,0.7854077253218884,0.8672985781990521,0.9251769464105156,183,6,50,1,0.7599999904632568,0.5362876653671265,0.9453781512605042,0.7922535211267606,0.8620689655172414,0.9101941747572816,225,13,59,3
19,0.515625,0.7493622,0.2083333283662796,1.0128552913665771,0.9387755102040817,0.19742489270386265,0.326241134751773,0.5361305361305361,46,3,187,4,0.2866666615009308,0.9634172320365906,0.972972972972973,0.2535211267605634,0.4022346368715084,0.6206896551724138,72,2,212,14
20,0.59375,0.69626105,0.0416666679084301,1.3476351499557495,1.0,0.012875536480686695,0.02542372881355932,0.061224489795918366,3,0,230,7,0.07000000029802322,1.2920182943344116,1.0,0.017605633802816902,0.03460207612456747,0.08223684210526318,5,0,279,16
21,0.4375,0.9244564,0.09166666865348816,1.0765528678894043,1.0,0.06437768240343347,0.12096774193548386,0.25597269624573377,15,0,218,7,0.1433333307504654,1.0501788854599,1.0,0.09507042253521127,0.17363344051446944,0.34438775510204084,27,0,257,16
22,0.546875,0.64908004,0.36666667461395264,0.7944609522819519,0.9655172413793104,0.3605150214592275,0.525,0.7228915662650602,84,3,149,4,0.4099999964237213,0.7941429615020752,1.0,0.3767605633802817,0.5473145780051151,0.7514044943820224,107,0,177,16
23,0.453125,0.71310174,0.7875000238418579,0.5549219846725464,0.9739583333333334,0.8025751072961373,0.88,0.9340659340659342,187,5,46,2,0.7300000190734863,0.5716209411621094,0.9432314410480349,0.7605633802816901,0.8421052631578948,0.8999999999999999,216,13,68,3
