Acrosome/Train,Acrosome/Valid,Head/Train,Head/Valid,Vacuole/Train,Vacuole/Valid
0.4375,0.691666662693024,0.546875,0.695833325386047,0.8125,0.870833337306976
0.515625,0.591666638851166,0.515625,0.699999988079071,0.796875,0.879166662693024
0.484375,0.395833343267441,0.75,0.712499976158142,0.828125,0.862500011920929
0.578125,0.283333331346512,0.59375,0.725000023841858,0.890625,0.858333349227905
0.53125,0.279166668653488,0.671875,0.695833325386047,0.8125,0.858333349227905
0.46875,0.275000005960464,0.625,0.658333361148834,0.859375,0.862500011920929
0.53125,0.404166668653488,0.65625,0.649999976158142,0.796875,0.858333349227905
0.546875,0.579166650772095,0.546875,0.662500023841858,0.8125,0.862500011920929
0.46875,0.675000011920929,0.59375,0.654166638851166,0.796875,0.895833313465118
0.59375,0.695833325386047,0.5625,0.645833313465118,0.890625,0.891666650772095
0.484375,0.695833325386047,0.65625,0.625,0.859375,0.895833313465118
0.5,0.708333313465118,0.671875,0.649999976158142,0.859375,0.891666650772095
0.578125,0.654166638851166,0.546875,0.6875,0.8125,0.895833313465118
0.59375,0.566666662693024,0.6875,0.741666674613953,0.875,0.895833313465118
0.484375,0.458333343267441,0.640625,0.75,0.890625,0.891666650772095
0.546875,0.441666662693024,0.5625,0.745833337306976,0.9375,0.891666650772095
0.53125,0.5,0.5625,0.725000023841858,0.859375,0.891666650772095
0.6875,0.579166650772095,0.625,0.675000011920929,0.859375,0.883333325386047
0.59375,0.625,0.5,0.608333349227905,0.765625,0.887499988079071
0.6875,0.645833313465118,0.578125,0.491666674613953,0.796875,0.870833337306976
0.59375,0.620833337306976,0.546875,0.508333325386047,0.734375,0.862500011920929
0.53125,0.595833361148834,0.5,0.600000023841858,0.859375,0.866666674613953
0.640625,0.570833325386047,0.609375,0.670833349227905,0.828125,0.875
0.59375,0.566666662693024,0.5625,0.699999988079071,0.84375,0.891666650772095
0.71875,0.629166662693024,0.609375,0.762499988079071,0.859375,0.891666650772095
0.65625,0.704166650772095,0.53125,0.708333313465118,0.875,0.887499988079071
0.53125,0.720833361148834,0.578125,0.654166638851166,0.8125,0.891666650772095
0.59375,0.725000023841858,0.640625,0.574999988079071,0.875,0.891666650772095
0.65625,0.708333313465118,0.53125,0.504166662693024,0.859375,0.883333325386047
0.59375,0.600000023841858,0.671875,0.520833313465118,0.828125,0.899999976158142
0.5625,0.512499988079071,0.59375,0.524999976158142,0.875,0.904166638851166
0.671875,0.420833319425583,0.578125,0.583333313465118,0.84375,0.883333325386047
0.546875,0.412499994039535,0.5,0.683333337306976,0.875,0.887499988079071
0.625,0.512499988079071,0.625,0.745833337306976,0.8125,0.891666650772095
0.609375,0.537500023841858,0.578125,0.754166662693024,0.796875,0.891666650772095
0.609375,0.658333361148834,0.609375,0.741666674613953,0.734375,0.891666650772095
0.671875,0.679166674613953,0.484375,0.675000011920929,0.8125,0.862500011920929
0.546875,0.679166674613953,0.59375,0.558333337306976,0.8125,0.883333325386047
0.59375,0.679166674613953,0.6875,0.370833337306976,0.84375,0.883333325386047
0.625,0.612500011920929,0.640625,0.295833319425583,0.796875,0.879166662693024
0.609375,0.537500023841858,0.484375,0.3125,0.828125,0.870833337306976
0.6875,0.479166656732559,0.53125,0.362500011920929,0.84375,0.875
0.609375,0.458333343267441,0.609375,0.487500011920929,0.84375,0.875
0.6875,0.512499988079071,0.640625,0.604166686534882,0.828125,0.879166662693024
0.578125,0.554166674613953,0.546875,0.629166662693024,0.859375,0.875
0.546875,0.574999988079071,0.59375,0.620833337306976,0.84375,0.875
0.734375,0.574999988079071,0.59375,0.625,0.78125,0.883333325386047
0.578125,0.604166686534882,0.4375,0.612500011920929,0.875,0.875
0.578125,0.645833313465118,0.53125,0.645833313465118,0.90625,0.866666674613953
0.59375,0.604166686534882,0.734375,0.6875,0.90625,0.879166662693024
0.625,0.587499976158142,0.53125,0.712499976158142,0.90625,0.883333325386047
0.515625,0.579166650772095,0.578125,0.699999988079071,0.828125,0.887499988079071
0.5625,0.5,0.65625,0.6875,0.828125,0.879166662693024
0.703125,0.354166656732559,0.671875,0.583333313465118,0.828125,0.875
0.5,0.354166656732559,0.734375,0.458333343267441,0.875,0.870833337306976
0.59375,0.366666674613953,0.625,0.354166656732559,0.765625,0.875
0.625,0.479166656732559,0.59375,0.379166662693024,0.859375,0.870833337306976
0.640625,0.516666650772095,0.484375,0.566666662693024,0.890625,0.870833337306976
0.546875,0.587499976158142,0.625,0.704166650772095,0.828125,0.883333325386047
0.75,0.654166638851166,0.625,0.733333349227905,0.921875,0.883333325386047
0.578125,0.662500023841858,0.609375,0.75,0.890625,0.879166662693024
0.5625,0.649999976158142,0.640625,0.729166686534882,0.8125,0.879166662693024
0.5625,0.545833349227905,0.59375,0.699999988079071,0.75,0.879166662693024
0.671875,0.520833313465118,0.484375,0.691666662693024,0.8125,0.883333325386047
0.671875,0.479166656732559,0.5,0.583333313465118,0.890625,0.895833313465118
0.515625,0.495833337306976,0.53125,0.5625,0.734375,0.887499988079071
0.625,0.508333325386047,0.6875,0.604166686534882,0.828125,0.858333349227905
0.609375,0.545833349227905,0.671875,0.649999976158142,0.828125,0.870833337306976
0.671875,0.579166650772095,0.578125,0.583333313465118,0.84375,0.891666650772095
0.5625,0.600000023841858,0.546875,0.554166674613953,0.890625,0.891666650772095
0.5625,0.587499976158142,0.53125,0.537500023841858,0.859375,0.866666674613953
0.578125,0.483333319425583,0.609375,0.529166638851166,0.796875,0.866666674613953
0.546875,0.445833325386047,0.625,0.491666674613953,0.84375,0.866666674613953
0.65625,0.454166680574417,0.59375,0.558333337306976,0.828125,0.870833337306976
0.59375,0.462500005960465,0.578125,0.658333361148834,0.859375,0.875
0.71875,0.474999994039535,0.5,0.708333313465118,0.875,0.887499988079071
0.40625,0.512499988079071,0.59375,0.733333349227905,0.890625,0.887499988079071
0.65625,0.566666662693024,0.640625,0.699999988079071,0.890625,0.887499988079071
0.65625,0.574999988079071,0.546875,0.662500023841858,0.828125,0.887499988079071
0.640625,0.579166650772095,0.5625,0.533333361148834,0.84375,0.891666650772095
0.65625,0.574999988079071,0.65625,0.433333337306976,0.84375,0.895833313465118
0.515625,0.554166674613953,0.640625,0.362500011920929,0.78125,0.887499988079071
0.59375,0.524999976158142,0.5625,0.425000011920929,0.78125,0.891666650772095
0.59375,0.520833313465118,0.625,0.495833337306976,0.8125,0.895833313465118
0.59375,0.529166638851166,0.53125,0.670833349227905,0.828125,0.891666650772095
0.515625,0.533333361148834,0.671875,0.699999988079071,0.90625,0.887499988079071
0.578125,0.541666686534882,0.625,0.716666638851166,0.796875,0.883333325386047
0.71875,0.529166638851166,0.671875,0.725000023841858,0.875,0.879166662693024
0.578125,0.550000011920929,0.484375,0.708333313465118,0.859375,0.883333325386047
0.578125,0.608333349227905,0.5625,0.662500023841858,0.875,0.883333325386047
0.59375,0.641666650772095,0.71875,0.462500005960465,0.8125,0.879166662693024
0.53125,0.637499988079071,0.671875,0.362500011920929,0.890625,0.879166662693024
0.578125,0.641666650772095,0.5,0.375,0.890625,0.883333325386047
0.609375,0.633333325386047,0.625,0.445833325386047,0.8125,0.879166662693024
0.734375,0.629166662693024,0.5625,0.600000023841858,0.875,0.870833337306976
0.75,0.629166662693024,0.671875,0.699999988079071,0.84375,0.870833337306976
0.625,0.633333325386047,0.5625,0.729166686534882,0.828125,0.866666674613953
0.59375,0.641666650772095,0.59375,0.733333349227905,0.8125,0.866666674613953
0.546875,0.641666650772095,0.578125,0.729166686534882,0.796875,0.866666674613953
0.625,0.629166662693024,0.625,0.716666638851166,0.890625,0.858333349227905
0.609375,0.604166686534882,0.625,0.641666650772095,0.84375,0.870833337306976
0.625,0.574999988079071,0.546875,0.504166662693024,0.859375,0.875
0.671875,0.5625,0.640625,0.383333325386047,0.859375,0.870833337306976
0.640625,0.604166686534882,0.578125,0.341666668653488,0.828125,0.875
0.65625,0.612500011920929,0.5,0.341666668653488,0.9375,0.875
0.59375,0.629166662693024,0.609375,0.362500011920929,0.84375,0.875
0.53125,0.620833337306976,0.59375,0.449999988079071,0.765625,0.875
0.703125,0.616666674613953,0.65625,0.545833349227905,0.78125,0.883333325386047
0.578125,0.579166650772095,0.5,0.679166674613953,0.796875,0.854166686534882
0.5625,0.550000011920929,0.6875,0.733333349227905,0.9375,0.833333313465118
0.640625,0.529166638851166,0.640625,0.762499988079071,0.765625,0.866666674613953
0.546875,0.591666638851166,0.53125,0.762499988079071,0.84375,0.883333325386047
0.671875,0.649999976158142,0.625,0.762499988079071,0.859375,0.895833313465118
0.671875,0.691666662693024,0.640625,0.758333325386047,0.90625,0.887499988079071
0.546875,0.704166650772095,0.46875,0.6875,0.875,0.879166662693024
0.484375,0.720833361148834,0.609375,0.487500011920929,0.796875,0.875
0.546875,0.725000023841858,0.578125,0.366666674613953,0.84375,0.879166662693024
0.46875,0.670833349227905,0.515625,0.295833319425583,0.84375,0.899999976158142
0.515625,0.658333361148834,0.421875,0.320833325386047,0.921875,0.912500023841858
0.625,0.512499988079071,0.546875,0.483333319425583,0.84375,0.908333361148834
0.609375,0.370833337306976,0.625,0.645833313465118,0.78125,0.899999976158142
0.59375,0.324999988079071,0.609375,0.699999988079071,0.828125,0.891666650772095
0.53125,0.320833325386047,0.6875,0.720833361148834,0.8125,0.895833313465118
0.59375,0.362500011920929,0.625,0.716666638851166,0.84375,0.887499988079071
0.484375,0.458333343267441,0.5625,0.737500011920929,0.890625,0.899999976158142
0.4375,0.579166650772095,0.46875,0.683333337306976,0.78125,0.908333361148834
0.5625,0.675000011920929,0.65625,0.629166662693024,0.859375,0.904166638851166
0.703125,0.716666638851166,0.640625,0.483333319425583,0.84375,0.891666650772095
0.40625,0.716666638851166,0.546875,0.358333319425583,0.8125,0.887499988079071
0.5,0.699999988079071,0.546875,0.291666656732559,0.890625,0.887499988079071
0.46875,0.679166674613953,0.453125,0.287499994039535,0.84375,0.887499988079071
0.65625,0.633333325386047,0.578125,0.349999994039535,0.859375,0.891666650772095
0.640625,0.616666674613953,0.625,0.483333319425583,0.859375,0.887499988079071
0.53125,0.591666638851166,0.640625,0.579166650772095,0.859375,0.883333325386047
0.5625,0.612500011920929,0.609375,0.699999988079071,0.890625,0.883333325386047
0.609375,0.625,0.453125,0.725000023841858,0.8125,0.883333325386047
0.5625,0.649999976158142,0.703125,0.754166662693024,0.84375,0.883333325386047
0.6875,0.654166638851166,0.6875,0.729166686534882,0.796875,0.887499988079071
0.5625,0.658333361148834,0.609375,0.725000023841858,0.84375,0.887499988079071
0.578125,0.620833337306976,0.625,0.679166674613953,0.8125,0.891666650772095
0.71875,0.566666662693024,0.640625,0.637499988079071,0.8125,0.891666650772095
0.640625,0.529166638851166,0.515625,0.574999988079071,0.921875,0.891666650772095
0.65625,0.566666662693024,0.546875,0.550000011920929,0.75,0.887499988079071
0.5625,0.583333313465118,0.640625,0.508333325386047,0.875,0.883333325386047
0.609375,0.595833361148834,0.609375,0.416666656732559,0.84375,0.883333325386047
0.5625,0.608333349227905,0.5,0.412499994039535,0.828125,0.883333325386047
0.609375,0.620833337306976,0.484375,0.445833325386047,0.859375,0.870833337306976
0.609375,0.612500011920929,0.609375,0.529166638851166,0.8125,0.875
0.59375,0.683333337306976,0.640625,0.600000023841858,0.859375,0.875
0.640625,0.658333361148834,0.5625,0.666666686534882,0.890625,0.883333325386047
0.59375,0.662500023841858,0.578125,0.704166650772095,0.84375,0.891666650772095
0.671875,0.629166662693024,0.65625,0.741666674613953,0.875,0.883333325386047
0.734375,0.608333349227905,0.625,0.741666674613953,0.8125,0.875
0.578125,0.612500011920929,0.609375,0.737500011920929,0.90625,0.870833337306976
0.59375,0.604166686534882,0.609375,0.699999988079071,0.859375,0.866666674613953
0.65625,0.574999988079071,0.65625,0.683333337306976,0.84375,0.866666674613953
0.640625,0.608333349227905,0.6875,0.579166650772095,0.828125,0.870833337306976
0.46875,0.625,0.625,0.429166674613953,0.875,0.870833337306976
0.578125,0.637499988079071,0.53125,0.349999994039535,0.796875,0.879166662693024
0.484375,0.637499988079071,0.6875,0.316666662693024,0.890625,0.887499988079071
0.578125,0.600000023841858,0.609375,0.304166674613953,0.828125,0.891666650772095
0.46875,0.574999988079071,0.5,0.379166662693024,0.90625,0.891666650772095
0.59375,0.533333361148834,0.65625,0.470833331346512,0.8125,0.891666650772095
0.515625,0.474999994039535,0.625,0.620833337306976,0.953125,0.883333325386047
0.5,0.533333361148834,0.546875,0.691666662693024,0.890625,0.883333325386047
0.625,0.608333349227905,0.5,0.704166650772095,0.8125,0.883333325386047
0.59375,0.641666650772095,0.625,0.716666638851166,0.796875,0.895833313465118
0.671875,0.662500023841858,0.6875,0.708333313465118,0.828125,0.887499988079071
0.59375,0.679166674613953,0.640625,0.708333313465118,0.953125,0.883333325386047
0.578125,0.637499988079071,0.640625,0.725000023841858,0.921875,0.891666650772095
0.578125,0.579166650772095,0.65625,0.708333313465118,0.875,0.887499988079071
0.65625,0.504166662693024,0.625,0.695833325386047,0.796875,0.862500011920929
0.53125,0.474999994039535,0.609375,0.683333337306976,0.859375,0.866666674613953
0.640625,0.479166656732559,0.59375,0.612500011920929,0.78125,0.866666674613953
0.5,0.504166662693024,0.4375,0.625,0.71875,0.862500011920929
0.515625,0.554166674613953,0.53125,0.600000023841858,0.84375,0.870833337306976
0.65625,0.537500023841858,0.5625,0.616666674613953,0.875,0.875
0.59375,0.591666638851166,0.53125,0.633333325386047,0.859375,0.870833337306976
0.625,0.625,0.65625,0.699999988079071,0.75,0.870833337306976
0.640625,0.666666686534882,0.640625,0.691666662693024,0.90625,0.858333349227905
0.640625,0.670833349227905,0.5625,0.720833361148834,0.828125,0.870833337306976
0.5625,0.629166662693024,0.671875,0.733333349227905,0.890625,0.866666674613953
0.5625,0.537500023841858,0.515625,0.729166686534882,0.890625,0.862500011920929
0.703125,0.470833331346512,0.546875,0.708333313465118,0.890625,0.866666674613953
0.65625,0.395833343267441,0.578125,0.708333313465118,0.890625,0.866666674613953
0.5625,0.383333325386047,0.640625,0.662500023841858,0.84375,0.866666674613953
0.453125,0.400000005960465,0.53125,0.658333361148834,0.84375,0.866666674613953
0.609375,0.445833325386047,0.640625,0.679166674613953,0.859375,0.875
0.578125,0.533333361148834,0.640625,0.725000023841858,0.75,0.883333325386047
0.5625,0.616666674613953,0.65625,0.733333349227905,0.890625,0.875
0.59375,0.620833337306976,0.625,0.725000023841858,0.828125,0.870833337306976
0.5625,0.616666674613953,0.671875,0.725000023841858,0.859375,0.875
0.625,0.620833337306976,0.703125,0.712499976158142,0.765625,0.875
0.515625,0.608333349227905,0.5625,0.704166650772095,0.859375,0.879166662693024
0.625,0.600000023841858,0.671875,0.670833349227905,0.859375,0.879166662693024
0.640625,0.595833361148834,0.59375,0.616666674613953,0.90625,0.879166662693024
0.640625,0.591666638851166,0.625,0.508333325386047,0.875,0.875
0.609375,0.608333349227905,0.65625,0.445833325386047,0.78125,0.875
0.703125,0.604166686534882,0.625,0.462500005960465,0.828125,0.879166662693024
0.515625,0.612500011920929,0.546875,0.441666662693024,0.734375,0.879166662693024
0.640625,0.616666674613953,0.671875,0.454166680574417,0.859375,0.870833337306976
0.5625,0.633333325386047,0.71875,0.433333337306976,0.875,0.870833337306976
0.640625,0.675000011920929,0.59375,0.454166680574417,0.890625,0.870833337306976
0.671875,0.679166674613953,0.5625,0.520833313465118,0.8125,0.858333349227905
0.5625,0.679166674613953,0.515625,0.641666650772095,0.84375,0.862500011920929
0.5,0.679166674613953,0.65625,0.729166686534882,0.859375,0.866666674613953
0.5625,0.679166674613953,0.578125,0.737500011920929,0.890625,0.870833337306976
0.65625,0.666666686534882,0.609375,0.741666674613953,0.8125,0.866666674613953
0.578125,0.649999976158142,0.5625,0.741666674613953,0.890625,0.875
0.5625,0.574999988079071,0.578125,0.720833361148834,0.921875,0.866666674613953
0.59375,0.524999976158142,0.59375,0.704166650772095,0.90625,0.862500011920929
0.609375,0.537500023841858,0.578125,0.620833337306976,0.875,0.866666674613953
0.6875,0.550000011920929,0.65625,0.558333337306976,0.84375,0.866666674613953
0.625,0.541666686534882,0.625,0.520833313465118,0.78125,0.866666674613953
0.625,0.566666662693024,0.515625,0.5625,0.8125,0.879166662693024
0.640625,0.574999988079071,0.59375,0.587499976158142,0.875,0.879166662693024
0.609375,0.600000023841858,0.625,0.587499976158142,0.921875,0.870833337306976
0.703125,0.620833337306976,0.640625,0.587499976158142,0.828125,0.875
0.65625,0.629166662693024,0.71875,0.591666638851166,0.796875,0.875
0.5625,0.654166638851166,0.65625,0.625,0.765625,0.879166662693024
0.5625,0.675000011920929,0.671875,0.645833313465118,0.828125,0.875
0.625,0.670833349227905,0.5,0.637499988079071,0.875,0.858333349227905
0.625,0.675000011920929,0.59375,0.637499988079071,0.875,0.866666674613953
0.578125,0.670833349227905,0.609375,0.625,0.796875,0.862500011920929
0.5,0.662500023841858,0.703125,0.629166662693024,0.875,0.862500011920929
0.46875,0.679166674613953,0.609375,0.608333349227905,0.921875,0.858333349227905
0.65625,0.6875,0.640625,0.574999988079071,0.875,0.858333349227905
0.59375,0.649999976158142,0.5625,0.574999988079071,0.828125,0.862500011920929
0.609375,0.645833313465118,0.640625,0.591666638851166,0.8125,0.870833337306976
0.578125,0.641666650772095,0.6875,0.591666638851166,0.765625,0.879166662693024
0.703125,0.641666650772095,0.6875,0.629166662693024,0.9375,0.887499988079071
0.578125,0.633333325386047,0.59375,0.675000011920929,0.90625,0.891666650772095
0.625,0.633333325386047,0.609375,0.683333337306976,0.875,0.883333325386047
0.625,0.658333361148834,0.609375,0.675000011920929,0.9375,0.883333325386047
0.5625,0.633333325386047,0.703125,0.641666650772095,0.84375,0.870833337306976
0.6875,0.620833337306976,0.625,0.574999988079071,0.765625,0.879166662693024
0.59375,0.625,0.65625,0.504166662693024,0.828125,0.875
0.59375,0.583333313465118,0.515625,0.429166674613953,0.8125,0.875
0.625,0.541666686534882,0.5,0.441666662693024,0.84375,0.883333325386047
0.71875,0.520833313465118,0.65625,0.487500011920929,0.8125,0.883333325386047
0.59375,0.529166638851166,0.46875,0.554166674613953,0.84375,0.883333325386047
0.609375,0.554166674613953,0.515625,0.645833313465118,0.9375,0.879166662693024
0.53125,0.570833325386047,0.6875,0.691666662693024,0.859375,0.879166662693024
0.609375,0.604166686534882,0.703125,0.6875,0.8125,0.866666674613953
0.625,0.604166686534882,0.703125,0.691666662693024,0.859375,0.862500011920929
0.484375,0.600000023841858,0.671875,0.695833325386047,0.875,0.862500011920929
0.59375,0.595833361148834,0.625,0.695833325386047,0.921875,0.862500011920929
0.578125,0.558333337306976,0.5,0.699999988079071,0.890625,0.862500011920929
0.734375,0.533333361148834,0.5625,0.716666638851166,0.8125,0.862500011920929
0.5625,0.512499988079071,0.625,0.725000023841858,0.890625,0.870833337306976
0.609375,0.516666650772095,0.578125,0.695833325386047,0.921875,0.875
0.59375,0.516666650772095,0.59375,0.679166674613953,0.765625,0.875
0.59375,0.583333313465118,0.59375,0.620833337306976,0.890625,0.883333325386047
0.640625,0.620833337306976,0.578125,0.504166662693024,0.859375,0.875
0.59375,0.629166662693024,0.625,0.454166680574417,0.84375,0.875
0.609375,0.637499988079071,0.5625,0.466666668653488,0.890625,0.870833337306976
0.625,0.645833313465118,0.640625,0.579166650772095,0.890625,0.870833337306976
0.625,0.612500011920929,0.609375,0.6875,0.796875,0.870833337306976
0.59375,0.583333313465118,0.625,0.712499976158142,0.859375,0.870833337306976
0.578125,0.570833325386047,0.59375,0.712499976158142,0.84375,0.870833337306976
0.65625,0.550000011920929,0.53125,0.716666638851166,0.90625,0.866666674613953
0.625,0.566666662693024,0.65625,0.720833361148834,0.796875,0.866666674613953
0.59375,0.595833361148834,0.5625,0.716666638851166,0.890625,0.866666674613953
0.578125,0.637499988079071,0.75,0.729166686534882,0.875,0.870833337306976
0.515625,0.695833325386047,0.625,0.712499976158142,0.828125,0.883333325386047
0.5625,0.695833325386047,0.578125,0.629166662693024,0.84375,0.875
0.609375,0.691666662693024,0.609375,0.579166650772095,0.78125,0.879166662693024
0.546875,0.691666662693024,0.578125,0.574999988079071,0.875,0.879166662693024
0.765625,0.691666662693024,0.59375,0.629166662693024,0.828125,0.887499988079071
0.671875,0.670833349227905,0.640625,0.662500023841858,0.859375,0.879166662693024
0.546875,0.654166638851166,0.6875,0.6875,0.890625,0.879166662693024
0.671875,0.620833337306976,0.578125,0.683333337306976,0.859375,0.879166662693024
0.734375,0.620833337306976,0.578125,0.670833349227905,0.875,0.875
0.6875,0.600000023841858,0.65625,0.666666686534882,0.875,0.875
0.625,0.587499976158142,0.5,0.654166638851166,0.8125,0.870833337306976
0.71875,0.591666638851166,0.59375,0.633333325386047,0.84375,0.875
0.640625,0.608333349227905,0.515625,0.654166638851166,0.875,0.875
0.71875,0.658333361148834,0.546875,0.695833325386047,0.84375,0.883333325386047
0.609375,0.679166674613953,0.640625,0.712499976158142,0.8125,0.883333325386047
0.59375,0.683333337306976,0.671875,0.741666674613953,0.828125,0.887499988079071
0.609375,0.675000011920929,0.609375,0.737500011920929,0.84375,0.887499988079071
0.609375,0.662500023841858,0.578125,0.741666674613953,0.796875,0.887499988079071
0.640625,0.591666638851166,0.53125,0.733333349227905,0.875,0.887499988079071
0.625,0.524999976158142,0.65625,0.708333313465118,0.828125,0.875
0.640625,0.504166662693024,0.59375,0.712499976158142,0.859375,0.866666674613953
0.59375,0.479166656732559,0.5625,0.695833325386047,0.890625,0.875
0.671875,0.462500005960465,0.65625,0.558333337306976,0.84375,0.870833337306976
0.703125,0.445833325386047,0.671875,0.483333319425583,0.9375,0.875
0.640625,0.483333319425583,0.578125,0.483333319425583,0.890625,0.879166662693024
0.484375,0.574999988079071,0.65625,0.449999988079071,0.90625,0.870833337306976
0.625,0.608333349227905,0.484375,0.495833337306976,0.875,0.866666674613953
0.734375,0.6875,0.546875,0.641666650772095,0.84375,0.858333349227905
0.546875,0.720833361148834,0.625,0.670833349227905,0.859375,0.866666674613953
0.65625,0.720833361148834,0.640625,0.712499976158142,0.84375,0.866666674613953
0.53125,0.712499976158142,0.578125,0.712499976158142,0.890625,0.862500011920929
0.65625,0.695833325386047,0.6875,0.720833361148834,0.84375,0.858333349227905
0.609375,0.704166650772095,0.546875,0.729166686534882,0.8125,0.858333349227905
0.671875,0.6875,0.546875,0.704166650772095,0.78125,0.866666674613953
0.65625,0.658333361148834,0.640625,0.683333337306976,0.875,0.870833337306976
0.578125,0.625,0.609375,0.637499988079071,0.828125,0.879166662693024
0.609375,0.591666638851166,0.5625,0.616666674613953,0.828125,0.887499988079071
0.59375,0.600000023841858,0.671875,0.600000023841858,0.84375,0.887499988079071
0.5625,0.587499976158142,0.671875,0.583333313465118,0.859375,0.879166662693024
0.625,0.591666638851166,0.640625,0.574999988079071,0.90625,0.875
0.671875,0.595833361148834,0.5625,0.550000011920929,0.84375,0.875
0.625,0.574999988079071,0.59375,0.512499988079071,0.84375,0.875
0.625,0.5625,0.609375,0.504166662693024,0.84375,0.879166662693024
0.578125,0.558333337306976,0.609375,0.537500023841858,0.859375,0.870833337306976
