Training,Validation
0.73582345,3.74119997024536
2.369968,1.00875115394592
0.97177356,0.879531741142273
1.7460546,0.596968710422516
1.3190714,1.33499372005463
0.807955,2.09152221679687
1.7331829,1.10425436496735
0.7969514,0.576175689697266
0.93092954,0.574537932872772
0.8639205,0.580493569374085
0.7908764,0.688703894615173
0.73731506,0.777366578578949
0.8369397,0.704887092113495
0.8339267,0.584180533885956
0.6704174,0.565174758434296
0.820504,0.564036011695862
0.882241,0.56842577457428
0.5743255,0.607053637504578
0.75986457,0.702194035053253
0.72702885,0.825475633144379
0.768835,0.808940708637237
0.8057821,0.70260888338089
0.7271968,0.655330002307892
0.7015817,0.627670586109161
0.65863943,0.62216705083847
0.70850766,0.63563334941864
0.74347794,0.707608819007874
0.7181984,0.836629450321198
0.86564994,0.786873936653137
0.7591909,0.72447144985199
0.8345151,0.642050206661224
0.6578476,0.573871731758118
0.64020133,0.545689165592194
0.7300991,0.552119255065918
0.6274018,0.575779914855957
0.7617685,0.642005026340485
0.71106684,0.758794605731964
0.73638546,0.79847651720047
0.658674,0.795789480209351
0.7059038,0.792505383491516
0.7151283,0.660567700862885
0.65104806,0.593500733375549
0.7296336,0.592279553413391
0.639511,0.603744924068451
0.6985431,0.631267189979553
0.7791766,0.627296805381775
0.7583483,0.639166295528412
0.6587409,0.611308515071869
0.6817047,0.58801805973053
0.6657548,0.586295306682587
0.7940474,0.62046355009079
0.57752806,0.677364528179169
0.7035011,0.78037941455841
0.6393554,0.803707361221314
0.69954824,0.750253677368164
0.71129864,0.674121856689453
0.6285438,0.612045407295227
0.7349924,0.596586167812347
0.6904674,0.585359036922455
0.7474683,0.602142572402954
0.75053084,0.614458084106445
0.55702204,0.609754204750061
0.682907,0.6004718542099
0.657846,0.621020913124085
0.6614499,0.644619941711426
0.68316746,0.657999038696289
0.6936606,0.655355453491211
0.68057764,0.652499735355377
0.66562593,0.660204946994782
0.622897,0.654882788658142
0.653797,0.631986021995544
0.6612084,0.613604485988617
0.5930512,0.582357168197632
0.65522933,0.569529354572296
0.69347346,0.570638716220856
0.7193592,0.592024683952332
0.62584364,0.632181823253632
0.7411331,0.663432002067566
0.6969745,0.719409763813019
0.69926834,0.712401211261749
0.7384329,0.653704345226288
0.66500205,0.619490265846252
0.68926656,0.595411419868469
0.6620457,0.564844787120819
0.75960547,0.590903341770172
0.6609561,0.621341168880463
0.6469632,0.680335879325867
0.7018666,0.730295836925507
0.60987866,0.720095038414001
0.6426504,0.707089364528656
0.68298626,0.686130940914154
0.6968831,0.616577386856079
0.6758977,0.569853961467743
0.7192974,0.559613525867462
0.70551157,0.578173935413361
0.78565514,0.626969754695892
0.65825903,0.694964408874512
0.63723385,0.788017630577087
0.6524156,0.901900708675384
0.74257886,0.895528376102448
0.67744493,0.818817913532257
0.65005225,0.725323259830475
0.6656319,0.669084787368774
0.7064842,0.656528353691101
0.62822604,0.655709803104401
0.65853333,0.667243003845215
0.73764724,0.675133764743805
0.6468072,0.651394248008728
0.6302806,0.607224881649017
0.7538576,0.58532726764679
0.68369627,0.606972277164459
0.62178534,0.618193686008453
0.60244465,0.674143135547638
0.5851244,0.747147679328918
0.68630195,0.806489288806915
0.6834619,0.797109961509705
0.76548994,0.685432136058807
0.691236,0.60498720407486
0.65974575,0.567691802978516
0.7142688,0.566151201725006
0.63135386,0.578271806240082
0.682745,0.594878375530243
0.7121492,0.610661268234253
0.6931098,0.662780940532684
0.7019962,0.680895388126373
0.6170167,0.653542935848236
0.65010095,0.631037056446075
0.6476983,0.657015383243561
0.71231496,0.674849569797516
0.70110285,0.676120400428772
0.6305561,0.704252600669861
