epoch,Train Accuracy,Train Loss,Validation Accuracy,Validation Loss,valid-precision,valid-recall,valid-f1.0-score,valid-f0.5-score,valid-tp,valid-fp,valid-fn,valid-tn,test-acc,test-loss,test-precision,test-recall,test-f1.0-score,test-f0.5-score,test-tp,test-fp,test-fn,test-tn
1909,0.75,0.52108467,0.6458333134651184,0.6411412358283997,0.8248175182481752,0.6494252873563219,0.7266881028938907,0.7825484764542937,113,24,61,42,0.6933333277702332,0.6025320291519165,0.8418079096045198,0.6995305164319249,0.764102564102564,0.8089033659066233,149,28,64,59
1910,0.65625,0.53930795,0.6458333134651184,0.6619645953178406,0.8248175182481752,0.6494252873563219,0.7266881028938907,0.7825484764542937,113,24,61,42,0.6866666674613953,0.6216286420822144,0.8361581920903954,0.6948356807511737,0.7589743589743589,0.8034744842562432,148,29,65,58
1911,0.796875,0.5234074,0.6416666507720947,0.6917584538459778,0.8333333333333334,0.632183908045977,0.718954248366013,0.7834757834757835,110,22,64,44,0.6866666674613953,0.6508617401123047,0.847953216374269,0.6807511737089202,0.7552083333333335,0.8082497212931995,145,26,68,61
1912,0.75,0.5122241,0.6166666746139526,0.7236920595169067,0.8306451612903226,0.5919540229885057,0.6912751677852349,0.7686567164179104,103,21,71,45,0.6600000262260437,0.6800356507301331,0.8490566037735849,0.6338028169014085,0.7258064516129034,0.7950530035335689,135,24,78,63
1913,0.703125,0.638602,0.5833333134651184,0.7501975893974304,0.8425925925925926,0.5229885057471264,0.6453900709219857,0.7508250825082508,91,17,83,49,0.6466666460037231,0.705748975276947,0.8590604026845637,0.6009389671361502,0.707182320441989,0.7911001236093943,128,21,85,66
1914,0.734375,0.62688935,0.5708333253860474,0.770711362361908,0.8585858585858586,0.4885057471264368,0.6227106227106227,0.7456140350877192,85,14,89,52,0.6299999952316284,0.7277726531028748,0.8805970149253731,0.5539906103286385,0.6801152737752161,0.787716955941255,118,16,95,71
1915,0.734375,0.54781705,0.5833333134651184,0.7732850313186646,0.8775510204081632,0.4942528735632184,0.6323529411764706,0.7597173144876325,86,12,88,54,0.6233333349227905,0.7349134087562561,0.890625,0.5352112676056338,0.6686217008797654,0.7862068965517242,114,14,99,73
1916,0.6875,0.58339417,0.5874999761581421,0.7427623271942139,0.8712871287128713,0.5057471264367817,0.64,0.7612456747404845,88,13,86,53,0.6200000047683716,0.7114667892456055,0.8837209302325582,0.5352112676056338,0.6666666666666666,0.7818930041152262,114,15,99,72
1917,0.640625,0.69853467,0.6333333253860474,0.6728557348251343,0.864406779661017,0.5862068965517241,0.6986301369863013,0.7894736842105263,102,16,72,50,0.6333333253860474,0.6487605571746826,0.8503401360544217,0.5868544600938967,0.6944444444444443,0.7802746566791511,125,22,88,65
1918,0.765625,0.52838635,0.6708333492279053,0.616198718547821,0.8571428571428571,0.6551724137931034,0.7426710097719871,0.8073654390934843,114,19,60,47,0.6566666960716248,0.5975828766822815,0.8313253012048193,0.647887323943662,0.7282321899736147,0.7867730900798175,138,28,75,59
1919,0.71875,0.5732538,0.6666666865348816,0.5931490659713745,0.8455882352941176,0.6609195402298851,0.7419354838709676,0.8008356545961002,115,21,59,45,0.6833333373069763,0.5802069306373596,0.8352272727272727,0.6901408450704225,0.755784061696658,0.8015267175572518,147,29,66,58
1920,0.65625,0.62355924,0.6666666865348816,0.5718385577201843,0.8309859154929577,0.6781609195402298,0.7468354430379747,0.7951482479784366,118,24,56,42,0.7066666483879089,0.5642324090003967,0.8342245989304813,0.7323943661971831,0.7799999999999999,0.8116545265348595,156,31,57,56
1921,0.75,0.57909775,0.6833333373069763,0.5626312494277954,0.831081081081081,0.7068965517241379,0.763975155279503,0.8028720626631853,123,25,51,41,0.7066666483879089,0.5587339401245117,0.8306878306878307,0.7370892018779343,0.7810945273631841,0.8101135190918473,157,32,56,55
1922,0.65625,0.6355188,0.6875,0.5689554810523987,0.8413793103448276,0.7011494252873564,0.7648902821316614,0.8090185676392574,122,23,52,43,0.6966666579246521,0.5640245676040649,0.8315217391304348,0.7183098591549296,0.7707808564231738,0.8061116965226554,153,31,60,56
1923,0.671875,0.60143864,0.6833333373069763,0.5825093388557434,0.8656716417910447,0.6666666666666666,0.7532467532467532,0.8169014084507042,116,18,58,48,0.6833333373069763,0.5755136013031006,0.8277777777777777,0.6995305164319249,0.7582697201017812,0.7984994640943193,149,31,64,56
1924,0.671875,0.6352973,0.6541666388511658,0.6020688414573669,0.8582677165354331,0.6264367816091954,0.7242524916943521,0.7991202346041055,109,18,65,48,0.6600000262260437,0.5932890772819519,0.8323353293413174,0.6525821596244131,0.7315789473684211,0.7888762769580023,139,28,74,59
1925,0.71875,0.5594917,0.6458333134651184,0.6096814870834351,0.856,0.6149425287356322,0.7157190635451506,0.7937685459940653,107,18,67,48,0.6499999761581421,0.5985265374183655,0.8333333333333334,0.6338028169014085,0.72,0.7839721254355401,135,27,78,60
1926,0.6875,0.6130219,0.6416666507720947,0.6276420950889587,0.8666666666666667,0.5977011494252874,0.7074829931972789,0.7951070336391438,104,16,70,50,0.6399999856948853,0.6135023832321167,0.8387096774193549,0.6103286384976526,0.7065217391304348,0.7803121248499398,130,25,83,62
1927,0.734375,0.54238516,0.6416666507720947,0.6370648145675659,0.8666666666666667,0.5977011494252874,0.7074829931972789,0.7951070336391438,104,16,70,50,0.6299999952316284,0.618405282497406,0.8355263157894737,0.596244131455399,0.6958904109589041,0.7734470158343484,127,25,86,62
1928,0.609375,0.64946425,0.6416666507720947,0.6353066563606262,0.8548387096774194,0.6091954022988506,0.7114093959731543,0.791044776119403,106,18,68,48,0.6333333253860474,0.613440990447998,0.832258064516129,0.6056338028169014,0.7010869565217391,0.7743097238895558,129,26,84,61
1929,0.671875,0.66002303,0.6416666507720947,0.6447746157646179,0.8548387096774194,0.6091954022988506,0.7114093959731543,0.791044776119403,106,18,68,48,0.6366666555404663,0.618951141834259,0.8291139240506329,0.6150234741784038,0.7061994609164419,0.7751479289940828,131,27,82,60
1930,0.75,0.5684306,0.6458333134651184,0.6472647190093994,0.856,0.6149425287356322,0.7157190635451506,0.7937685459940653,107,18,67,48,0.6433333158493042,0.6187766790390015,0.8354430379746836,0.6197183098591549,0.7115902964959568,0.7810650887573964,132,26,81,61
1931,0.703125,0.6386063,0.6083333492279053,0.6722940802574158,0.8571428571428571,0.5517241379310345,0.6713286713286714,0.7717041800643086,96,16,78,50,0.6233333349227905,0.6400435566902161,0.8333333333333334,0.5868544600938967,0.6887052341597797,0.7687576875768758,125,25,88,62
1932,0.703125,0.60379887,0.6000000238418579,0.6782726645469666,0.8545454545454545,0.5402298850574713,0.6619718309859155,0.7654723127035831,94,16,80,50,0.6299999952316284,0.6431567668914795,0.8493150684931506,0.5821596244131455,0.6908077994428969,0.7779171894604768,124,22,89,65
1933,0.65625,0.6252133,0.6166666746139526,0.6658031344413757,0.8596491228070176,0.5632183908045977,0.6805555555555556,0.7777777777777777,98,16,76,50,0.6499999761581421,0.6303125619888306,0.8506493506493507,0.6150234741784038,0.7138964577656676,0.7901085645355849,131,23,82,64
1934,0.8125,0.48086584,0.6291666626930237,0.6546685695648193,0.8512396694214877,0.5919540229885057,0.6983050847457627,0.7826747720364743,103,18,71,48,0.6600000262260437,0.6171581745147705,0.84472049689441,0.6384976525821596,0.7272727272727273,0.793465577596266,136,25,77,62
1935,0.6875,0.56893325,0.6625000238418579,0.6420639157295227,0.8549618320610687,0.6436781609195402,0.7344262295081967,0.8022922636103152,112,19,62,47,0.6766666769981384,0.6060117483139038,0.8411764705882353,0.6713615023474179,0.7467362924281984,0.8006718924972004,143,27,70,60
1936,0.703125,0.5593695,0.6791666746139526,0.6143710017204285,0.8344827586206897,0.6954022988505747,0.7586206896551724,0.8023872679045093,121,24,53,42,0.6866666674613953,0.5850345492362976,0.8324022346368715,0.6995305164319249,0.760204081632653,0.8019375672766416,149,30,64,57
1937,0.703125,0.55073595,0.699999988079071,0.5823337435722351,0.8227848101265823,0.7471264367816092,0.7831325301204819,0.806451612903226,130,28,44,38,0.70333331823349,0.5648413300514221,0.81,0.7605633802816901,0.7845036319612592,0.7996051332675224,162,38,51,49
1938,0.703125,0.68140453,0.6916666626930237,0.5800778865814209,0.8164556962025317,0.7413793103448276,0.7771084337349398,0.8002481389578164,129,29,45,37,0.699999988079071,0.566176176071167,0.8090452261306532,0.755868544600939,0.7815533980582525,0.7978196233894946,161,38,52,49
1939,0.703125,0.5511551,0.6708333492279053,0.5876446962356567,0.8145695364238411,0.7068965517241379,0.7569230769230769,0.7904884318766069,123,28,51,38,0.6933333277702332,0.5728980302810669,0.8167539267015707,0.7323943661971831,0.7722772277227722,0.7983623336745139,156,35,57,52
1940,0.609375,0.67015463,0.6875,0.5998061895370483,0.8461538461538461,0.6954022988505747,0.7634069400630914,0.8109919571045576,121,22,53,44,0.6800000071525574,0.5840644240379333,0.8268156424581006,0.6948356807511737,0.7551020408163266,0.7965554359526372,148,31,65,56
1941,0.609375,0.64199305,0.675000011920929,0.6211774349212646,0.8692307692307693,0.6494252873563219,0.7434210526315791,0.8141210374639771,113,17,61,49,0.6666666865348816,0.6050014495849609,0.8424242424242424,0.6525821596244131,0.7354497354497354,0.7961053837342497,139,26,74,61
1942,0.703125,0.61181307,0.6291666626930237,0.6374911069869995,0.8632478632478633,0.5804597701149425,0.6941580756013745,0.7866043613707167,101,16,73,50,0.6499999761581421,0.6219716668128967,0.8375,0.6291079812206573,0.7184986595174262,0.7854630715123094,134,26,79,61
1943,0.71875,0.5610322,0.612500011920929,0.6430383324623108,0.8584070796460177,0.5574712643678161,0.6759581881533101,0.7747603833865815,97,16,77,50,0.6366666555404663,0.6315250396728516,0.8466666666666667,0.596244131455399,0.699724517906336,0.7810578105781057,127,23,86,64
1944,0.65625,0.63306487,0.6208333373069763,0.634740948677063,0.8608695652173913,0.5689655172413793,0.6851211072664359,0.7807570977917982,99,16,75,50,0.6433333158493042,0.6263914704322815,0.8441558441558441,0.6103286384976526,0.7084468664850138,0.7840772014475272,130,24,83,63
1945,0.703125,0.5768379,0.612500011920929,0.6383811831474304,0.8648648648648649,0.5517241379310345,0.6736842105263158,0.7766990291262137,96,15,78,51,0.6366666555404663,0.6323661804199219,0.8466666666666667,0.596244131455399,0.699724517906336,0.7810578105781057,127,23,86,64
1946,0.75,0.5597234,0.6166666746139526,0.6359758973121643,0.8660714285714286,0.5574712643678161,0.6783216783216783,0.779742765273312,97,15,77,51,0.6299999952316284,0.6309027075767517,0.8445945945945946,0.5868544600938967,0.6925207756232687,0.7763975155279502,125,23,88,64
1947,0.640625,0.6216984,0.6458333134651184,0.6120779514312744,0.8617886178861789,0.6091954022988506,0.7138047138047139,0.7957957957957957,106,17,68,49,0.6433333158493042,0.609326958656311,0.83125,0.6244131455399061,0.7131367292225201,0.779601406799531,133,27,80,60
1948,0.75,0.5545017,0.6541666388511658,0.5910038352012634,0.8273381294964028,0.6609195402298851,0.7348242811501597,0.7876712328767124,115,24,59,42,0.6633333563804626,0.5880425572395325,0.8181818181818182,0.676056338028169,0.7403598971722365,0.7851690294438386,144,32,69,55
1949,0.640625,0.6277548,0.6708333492279053,0.5698822140693665,0.8275862068965517,0.6896551724137931,0.7523510971786834,0.7957559681697614,120,25,54,41,0.6733333468437195,0.5660518407821655,0.8042328042328042,0.7136150234741784,0.7562189054726368,0.784313725490196,152,37,61,50
1950,0.734375,0.5333771,0.6791666746139526,0.5576398968696594,0.8129032258064516,0.7241379310344828,0.7659574468085106,0.7934508816120907,126,29,48,37,0.6966666579246521,0.5522900819778442,0.8112244897959183,0.7464788732394366,0.7775061124694377,0.7973921765295888,159,37,54,50
1951,0.65625,0.60783076,0.6875,0.5594093799591064,0.8152866242038217,0.735632183908046,0.7734138972809668,0.7980049875311721,128,29,46,37,0.6966666579246521,0.5513442158699036,0.8112244897959183,0.7464788732394366,0.7775061124694377,0.7973921765295888,159,37,54,50
1952,0.703125,0.57036114,0.6833333373069763,0.5688102841377258,0.8223684210526315,0.7183908045977011,0.7668711656441718,0.79923273657289,125,27,49,39,0.6933333277702332,0.557561457157135,0.8134715025906736,0.7370892018779343,0.7733990147783251,0.7969543147208121,157,36,56,51
1953,0.640625,0.6569725,0.6666666865348816,0.5870943665504456,0.8263888888888888,0.6839080459770115,0.7484276729559749,0.7933333333333333,119,25,55,41,0.6800000071525574,0.5720158219337463,0.819672131147541,0.704225352112676,0.7575757575757576,0.7936507936507937,150,33,63,54
1954,0.6875,0.6440678,0.6458333134651184,0.6177679896354675,0.8396946564885496,0.632183908045977,0.7213114754098361,0.7879656160458454,110,21,64,45,0.653333306312561,0.5993120074272156,0.8263473053892215,0.647887323943662,0.7263157894736842,0.7832009080590238,138,29,75,58
1955,0.8125,0.53980994,0.6291666626930237,0.6523610353469849,0.8571428571428571,0.5862068965517241,0.6962457337883958,0.7846153846153846,102,17,72,49,0.6399999856948853,0.6307293772697449,0.8387096774193549,0.6103286384976526,0.7065217391304348,0.7803121248499398,130,25,83,62
1956,0.796875,0.5343778,0.6291666626930237,0.6598688364028931,0.8695652173913043,0.5747126436781609,0.6920415224913495,0.7886435331230285,100,15,74,51,0.6299999952316284,0.6392104625701904,0.8355263157894737,0.596244131455399,0.6958904109589041,0.7734470158343484,127,25,86,62
1957,0.6875,0.60767627,0.625,0.669638991355896,0.868421052631579,0.5689655172413793,0.6875000000000001,0.7857142857142857,99,15,75,51,0.6200000047683716,0.651606559753418,0.8322147651006712,0.5821596244131455,0.6850828729281767,0.7663782447466007,124,25,89,62
1958,0.75,0.53363633,0.6333333253860474,0.6640491485595703,0.8706896551724138,0.5804597701149425,0.6965517241379311,0.7915360501567399,101,15,73,51,0.6200000047683716,0.6468899250030518,0.8322147651006712,0.5821596244131455,0.6850828729281767,0.7663782447466007,124,25,89,62
1959,0.6875,0.57503414,0.637499988079071,0.6438227295875549,0.848,0.6091954022988506,0.7090301003344481,0.7863501483679526,106,19,68,47,0.6433333158493042,0.6269118189811707,0.8354430379746836,0.6197183098591549,0.7115902964959568,0.7810650887573964,132,26,81,61
1960,0.734375,0.5736921,0.637499988079071,0.6245479583740234,0.8372093023255814,0.6206896551724138,0.7128712871287128,0.782608695652174,108,21,66,45,0.6433333158493042,0.610415518283844,0.8271604938271605,0.6291079812206573,0.7146666666666667,0.7781649245063877,134,28,79,59
1961,0.6875,0.5990101,0.6583333611488342,0.6095961332321167,0.8432835820895522,0.6494252873563219,0.7337662337662338,0.7957746478873241,113,21,61,45,0.653333306312561,0.5965628623962402,0.8263473053892215,0.647887323943662,0.7263157894736842,0.7832009080590238,138,29,75,58
1962,0.765625,0.53224313,0.6583333611488342,0.6044977903366089,0.8432835820895522,0.6494252873563219,0.7337662337662338,0.7957746478873241,113,21,61,45,0.6466666460037231,0.5910329222679138,0.8165680473372781,0.647887323943662,0.7225130890052356,0.7761529808773903,138,31,75,56
1963,0.578125,0.6737863,0.6625000238418579,0.5988537073135376,0.8444444444444444,0.6551724137931034,0.7378640776699029,0.7983193277310924,114,21,60,45,0.653333306312561,0.5859900712966919,0.8263473053892215,0.647887323943662,0.7263157894736842,0.7832009080590238,138,29,75,58
1964,0.6875,0.5445483,0.6583333611488342,0.5979597568511963,0.8432835820895522,0.6494252873563219,0.7337662337662338,0.7957746478873241,113,21,61,45,0.6466666460037231,0.5846899747848511,0.8282208588957055,0.6338028169014085,0.7180851063829787,0.7803468208092486,135,28,78,59
1965,0.75,0.5317023,0.6541666388511658,0.5820806622505188,0.8321167883211679,0.6551724137931034,0.7331189710610934,0.7894736842105263,114,23,60,43,0.6566666960716248,0.5695170164108276,0.8160919540229885,0.6666666666666666,0.7338501291989663,0.7810781078107811,142,32,71,55
1966,0.75,0.60162044,0.6708333492279053,0.5648915767669678,0.8321678321678322,0.6839080459770115,0.7507886435331229,0.7975871313672923,119,24,55,42,0.6766666769981384,0.5547202825546265,0.8186813186813187,0.6995305164319249,0.7544303797468355,0.7917109458023378,149,33,64,54
1967,0.671875,0.6430149,0.675000011920929,0.5612910985946655,0.8333333333333334,0.6896551724137931,0.7547169811320755,0.8,120,24,54,42,0.6800000071525574,0.5508398413658142,0.8162162162162162,0.7089201877934272,0.7587939698492463,0.7922350472193074,151,34,62,53
1968,0.71875,0.51382715,0.6875,0.555697500705719,0.8367346938775511,0.7068965517241379,0.7663551401869159,0.8070866141732284,123,24,51,42,0.6899999976158142,0.5454590916633606,0.8157894736842105,0.7276995305164319,0.7692307692307693,0.7965056526207605,155,35,58,52
1969,0.59375,0.7095193,0.6916666626930237,0.5560797452926636,0.8424657534246576,0.7068965517241379,0.76875,0.8113456464379948,123,23,51,43,0.6933333277702332,0.5465471148490906,0.827027027027027,0.7183098591549296,0.7688442211055277,0.8027282266526757,153,32,60,55
1970,0.703125,0.55833185,0.699999988079071,0.5513362884521484,0.8445945945945946,0.7183908045977011,0.7763975155279503,0.8159268929503916,125,23,49,43,0.6899999976158142,0.5450919270515442,0.8260869565217391,0.7136150234741784,0.7657430730478589,0.8008429926238144,152,32,61,55
1971,0.734375,0.5598478,0.7083333134651184,0.5456825494766235,0.8466666666666667,0.7298850574712644,0.7839506172839505,0.8204134366925064,127,23,47,43,0.6933333277702332,0.5423508882522583,0.827027027027027,0.7183098591549296,0.7688442211055277,0.8027282266526757,153,32,60,55
1972,0.671875,0.5745679,0.6958333253860474,0.5376071929931641,0.8176100628930818,0.7471264367816092,0.7807807807807808,0.8024691358024693,130,29,44,37,0.6933333277702332,0.5372791886329651,0.8167539267015707,0.7323943661971831,0.7722772277227722,0.7983623336745139,156,35,57,52
1973,0.578125,0.6928103,0.7208333611488342,0.5381182432174683,0.8242424242424242,0.7816091954022989,0.8023598820058998,0.815347721822542,136,29,38,37,0.6866666674613953,0.5395994186401367,0.8082901554404145,0.7323943661971831,0.7684729064039408,0.7918781725888326,156,37,57,50
1974,0.65625,0.58542764,0.7124999761581421,0.5398947596549988,0.8220858895705522,0.7701149425287356,0.7952522255192879,0.8111380145278451,134,29,40,37,0.6800000071525574,0.5426536202430725,0.7969543147208121,0.7370892018779343,0.7658536585365853,0.7842157842157842,157,40,56,47
1975,0.65625,0.6109946,0.7124999761581421,0.5503323078155518,0.8343949044585988,0.7528735632183908,0.7915407854984895,0.816708229426434,131,26,43,40,0.6766666769981384,0.553131103515625,0.8085106382978723,0.7136150234741784,0.7581047381546134,0.787564766839378,152,36,61,51
1976,0.734375,0.56665695,0.699999988079071,0.5550107359886169,0.8311688311688312,0.735632183908046,0.7804878048780488,0.810126582278481,128,26,46,40,0.6866666674613953,0.5568431615829468,0.825136612021858,0.7089201877934272,0.7626262626262627,0.798941798941799,151,32,62,55
1977,0.78125,0.5313966,0.6833333373069763,0.5592828989028931,0.8266666666666667,0.7126436781609196,0.7654320987654321,0.8010335917312661,124,26,50,40,0.6766666769981384,0.559521496295929,0.8222222222222222,0.6948356807511737,0.7531806615776081,0.7931404072883173,148,32,65,55
1978,0.78125,0.5003507,0.6833333373069763,0.5498571991920471,0.8223684210526315,0.7183908045977011,0.7668711656441718,0.79923273657289,125,27,49,39,0.6866666674613953,0.5493230223655701,0.8287292817679558,0.704225352112676,0.7614213197969543,0.80042689434365,150,31,63,56
1979,0.75,0.516616,0.6916666626930237,0.5575287938117981,0.8246753246753247,0.7298850574712644,0.774390243902439,0.8037974683544304,127,27,47,39,0.6966666579246521,0.5548738241195679,0.8315217391304348,0.7183098591549296,0.7707808564231738,0.8061116965226554,153,31,60,56
1980,0.671875,0.6045277,0.699999988079071,0.5667693018913269,0.8355263157894737,0.7298850574712644,0.7791411042944787,0.8120204603580562,127,25,47,41,0.6966666579246521,0.56169193983078,0.8315217391304348,0.7183098591549296,0.7707808564231738,0.8061116965226554,153,31,60,56
1981,0.796875,0.47956848,0.6958333253860474,0.5828163027763367,0.8300653594771242,0.7298850574712644,0.7767584097859328,0.8078880407124682,127,26,47,40,0.6933333277702332,0.571692168712616,0.8235294117647058,0.7230046948356808,0.7699999999999999,0.801248699271592,154,33,59,54
1982,0.65625,0.61140954,0.6916666626930237,0.6024709939956665,0.8289473684210527,0.7241379310344828,0.7730061349693252,0.8056265984654732,126,26,48,40,0.6933333277702332,0.5840892791748047,0.8235294117647058,0.7230046948356808,0.7699999999999999,0.801248699271592,154,33,59,54
1983,0.640625,0.6106364,0.6958333253860474,0.6084699034690857,0.8300653594771242,0.7298850574712644,0.7767584097859328,0.8078880407124682,127,26,47,40,0.6933333277702332,0.5870832204818726,0.8167539267015707,0.7323943661971831,0.7722772277227722,0.7983623336745139,156,35,57,52
1984,0.703125,0.6115443,0.6916666626930237,0.6062503457069397,0.8289473684210527,0.7241379310344828,0.7730061349693252,0.8056265984654732,126,26,48,40,0.699999988079071,0.5856308937072754,0.8186528497409327,0.7417840375586855,0.7783251231527094,0.8020304568527918,158,35,55,52
1985,0.625,0.69184506,0.6833333373069763,0.5965195894241333,0.8223684210526315,0.7183908045977011,0.7668711656441718,0.79923273657289,125,27,49,39,0.6933333277702332,0.5783951878547668,0.8134715025906736,0.7370892018779343,0.7733990147783251,0.7969543147208121,157,36,56,51
1986,0.578125,0.74310696,0.6875,0.5834527611732483,0.8322147651006712,0.7126436781609196,0.7678018575851394,0.8051948051948051,124,25,50,41,0.6933333277702332,0.5670074820518494,0.8201058201058201,0.7276995305164319,0.7711442786069652,0.7997936016511868,155,34,58,53
1987,0.703125,0.4975635,0.6916666626930237,0.5811015963554382,0.8424657534246576,0.7068965517241379,0.76875,0.8113456464379948,123,23,51,43,0.6800000071525574,0.5650126934051514,0.8268156424581006,0.6948356807511737,0.7551020408163266,0.7965554359526372,148,31,65,56
1988,0.703125,0.513602,0.6708333492279053,0.5864502191543579,0.8368794326241135,0.6781609195402298,0.7492063492063491,0.7994579945799458,118,23,56,43,0.6633333563804626,0.5707108378410339,0.8255813953488372,0.6666666666666666,0.7376623376623377,0.7880133185349611,142,30,71,57
1989,0.671875,0.546973,0.6625000238418579,0.6017172336578369,0.849624060150376,0.6494252873563219,0.7361563517915308,0.8002832861189801,113,20,61,46,0.6666666865348816,0.5856285691261292,0.8466257668711656,0.647887323943662,0.7340425531914894,0.7976878612716762,138,25,75,62
1990,0.75,0.55967987,0.612500011920929,0.623149573802948,0.8403361344537815,0.5747126436781609,0.68259385665529,0.7692307692307693,100,19,74,47,0.653333306312561,0.6065571904182434,0.8562091503267973,0.6150234741784038,0.7158469945355193,0.793939393939394,131,22,82,65
1991,0.671875,0.5957558,0.6166666746139526,0.6384867429733276,0.8416666666666667,0.5804597701149425,0.6870748299319729,0.7721712538226299,101,19,73,47,0.6466666460037231,0.6233726739883423,0.8741258741258742,0.5868544600938967,0.702247191011236,0.7961783439490445,125,18,88,69
1992,0.703125,0.5942035,0.625,0.6335626840591431,0.8387096774193549,0.5977011494252874,0.6979865771812082,0.7761194029850745,104,20,70,46,0.6499999761581421,0.6203625202178955,0.875,0.5915492957746479,0.7058823529411764,0.7984790874524715,126,18,87,69
1993,0.71875,0.57324594,0.6583333611488342,0.6039389371871948,0.8382352941176471,0.6551724137931034,0.735483870967742,0.7938718662952646,114,22,60,44,0.6666666865348816,0.5902704000473022,0.8466257668711656,0.647887323943662,0.7340425531914894,0.7976878612716762,138,25,75,62
1994,0.703125,0.5983501,0.7124999761581421,0.5732895731925964,0.8523489932885906,0.7298850574712644,0.7863777089783281,0.8246753246753246,127,22,47,44,0.7066666483879089,0.5607171058654785,0.8415300546448088,0.7230046948356808,0.7777777777777778,0.8148148148148148,154,29,59,58
1995,0.671875,0.5829425,0.737500011920929,0.5591146945953369,0.8580645161290322,0.764367816091954,0.8085106382978723,0.8375314861460957,133,22,41,44,0.7200000286102295,0.5470830202102661,0.837696335078534,0.7511737089201878,0.792079207920792,0.8188331627430911,160,31,53,56
1996,0.734375,0.57322043,0.7083333134651184,0.5571686029434204,0.8376623376623377,0.7413793103448276,0.7865853658536586,0.8164556962025317,129,25,45,41,0.7233333587646484,0.5448089241981506,0.8385416666666666,0.755868544600939,0.7950617283950618,0.8205912334352702,161,31,52,56
1997,0.703125,0.5675751,0.6875,0.5588926672935486,0.8278145695364238,0.7183908045977011,0.7692307692307693,0.8033419023136246,125,26,49,40,0.7133333086967468,0.5454970002174377,0.8324607329842932,0.7464788732394366,0.7871287128712872,0.8137154554759468,159,32,54,55
1998,0.65625,0.59266746,0.6958333253860474,0.5667970180511475,0.8435374149659864,0.7126436781609196,0.7725856697819315,0.8136482939632546,124,23,50,43,0.7099999785423279,0.5524241924285889,0.8351063829787234,0.7370892018779343,0.7830423940149627,0.8134715025906736,157,31,56,56
1999,0.65625,0.60405207,0.6791666746139526,0.5840566158294678,0.8489208633093526,0.6781609195402298,0.7539936102236421,0.8082191780821918,118,21,56,45,0.6933333277702332,0.5686123371124268,0.8342541436464088,0.7089201877934272,0.766497461928934,0.8057630736392742,151,30,62,57
2000,0.65625,0.57245314,0.6708333492279053,0.6084728837013245,0.8518518518518519,0.6609195402298851,0.744336569579288,0.8053221288515406,115,20,59,46,0.6766666769981384,0.5905503630638123,0.8372093023255814,0.676056338028169,0.7480519480519481,0.7991120976692565,144,28,69,59
2001,0.671875,0.6189888,0.6541666388511658,0.6275728940963745,0.8582677165354331,0.6264367816091954,0.7242524916943521,0.7991202346041055,109,18,65,48,0.6600000262260437,0.6070778965950012,0.8323353293413174,0.6525821596244131,0.7315789473684211,0.7888762769580023,139,28,74,59
2002,0.71875,0.5271578,0.6499999761581421,0.6420677304267883,0.8571428571428571,0.6206896551724138,0.7200000000000001,0.7964601769911503,108,18,66,48,0.6566666960716248,0.6177403330802917,0.8313253012048193,0.647887323943662,0.7282321899736147,0.7867730900798175,138,28,75,59
2003,0.734375,0.5981226,0.6416666507720947,0.6501553058624268,0.8548387096774194,0.6091954022988506,0.7114093959731543,0.791044776119403,106,18,68,48,0.6466666460037231,0.6224957704544067,0.8242424242424242,0.6384976525821596,0.7195767195767196,0.7789232531500573,136,29,77,58
2004,0.625,0.6858062,0.6458333134651184,0.6327286958694458,0.8449612403100775,0.6264367816091954,0.7194719471947194,0.7898550724637681,109,20,65,46,0.6666666865348816,0.6060133576393127,0.8304093567251462,0.6666666666666666,0.7395833333333334,0.7915273132664437,142,29,71,58
2005,0.734375,0.56188464,0.6791666746139526,0.6076765656471252,0.8439716312056738,0.6839080459770115,0.7555555555555556,0.8062330623306233,119,22,55,44,0.6800000071525574,0.5821756720542908,0.8232044198895028,0.6995305164319249,0.7563451776649746,0.7950907150480256,149,32,64,55
2006,0.703125,0.57959497,0.6791666746139526,0.5924080014228821,0.8344827586206897,0.6954022988505747,0.7586206896551724,0.8023872679045093,121,24,53,42,0.6866666674613953,0.5682704448699951,0.825136612021858,0.7089201877934272,0.7626262626262627,0.798941798941799,151,32,62,55
2007,0.640625,0.6614579,0.6833333373069763,0.5826069712638855,0.8402777777777778,0.6954022988505747,0.7610062893081762,0.8066666666666668,121,23,53,43,0.6966666579246521,0.5589783787727356,0.824468085106383,0.7276995305164319,0.773067331670823,0.8031088082901554,155,33,58,54
2008,0.71875,0.5578042,0.6958333253860474,0.5841814875602722,0.8482758620689655,0.7068965517241379,0.7711598746081504,0.8156498673740052,123,22,51,44,0.70333331823349,0.5599892139434814,0.8369565217391305,0.7230046948356808,0.7758186397984888,0.8113804004214964,154,30,59,57
2009,0.640625,0.63899076,0.7041666507720947,0.5688944458961487,0.8456375838926175,0.7241379310344828,0.7801857585139318,0.8181818181818182,126,23,48,43,0.7166666388511658,0.5477604269981384,0.8333333333333334,0.7511737089201878,0.7901234567901235,0.8154943934760448,160,32,53,55
2010,0.828125,0.48679173,0.7124999761581421,0.5605228543281555,0.8343949044585988,0.7528735632183908,0.7915407854984895,0.816708229426434,131,26,43,40,0.7333333492279053,0.5409325957298279,0.8375634517766497,0.7746478873239436,0.8048780487804879,0.824175824175824,165,32,48,55
