Training,Validation
0.71554095,1.88136100769043
1.4435241,0.855708181858063
1.5677265,0.736017763614654
1.092836,1.51745200157166
1.1180351,1.20118641853333
0.9555428,0.670535206794739
0.7089009,0.599014818668366
0.92061555,0.570041120052338
0.9666,0.83747011423111
0.75147176,1.03744769096375
0.9079392,0.818781495094299
0.6881795,0.650742471218109
0.6757718,0.592011630535126
0.72048265,0.577305197715759
0.6656007,0.608407437801361
0.63464874,0.686044573783875
0.62329996,0.687950670719147
0.68430746,0.635828137397766
0.6463026,0.616495490074158
0.6710737,0.616479992866516
0.6647779,0.672814428806305
0.6150986,0.701736569404602
0.620752,0.708701252937317
0.67593575,0.6858269572258
0.6786531,0.639159798622131
0.57905555,0.612422287464142
0.597316,0.597149431705475
0.5535253,0.572830319404602
0.7142298,0.620331168174744
0.6098143,0.700745165348053
0.5915338,0.756477952003479
0.72149193,0.719983160495758
0.6540234,0.594731271266937
0.6688751,0.535349726676941
0.65308124,0.538398385047913
0.5114622,0.548623442649841
0.6040615,0.599069356918335
0.59811395,0.661627471446991
0.51166636,0.70540463924408
0.5344392,0.680343270301819
0.5941967,0.635637402534485
0.5189784,0.593737840652466
0.5504081,0.598952054977417
0.57543993,0.641336560249329
0.5054175,0.705029547214508
0.57932365,0.759083986282349
0.6120461,0.711598098278046
0.5769945,0.606908679008484
0.48413277,0.561022400856018
0.6716634,0.583729147911072
0.49121556,0.615970373153687
0.5356345,0.636551141738892
0.55620074,0.650428771972656
0.58192176,0.658201158046722
0.53548455,0.646155953407288
0.5327661,0.646379232406616
0.5265832,0.609299004077911
0.6071707,0.598184466362
0.44261906,0.578118085861206
0.54012513,0.561383962631226
0.49876022,0.559025466442108
0.62752235,0.603772759437561
0.54505813,0.605836272239685
0.44798297,0.583919405937195
0.5349795,0.589528679847717
0.5219316,0.605729460716248
0.5878581,0.681054055690765
0.58282,0.734665453433991
0.55482113,0.654248595237732
0.47766554,0.577807366847992
0.47916406,0.547598540782928
0.6244949,0.567896544933319
0.43884718,0.675819277763367
0.5295283,0.769088864326477
0.51651573,0.804109454154968
0.5420351,0.661608338356018
0.536079,0.578298687934876
0.5019853,0.55716460943222
0.53802943,0.574643433094025
0.4840195,0.625321984291077
0.5591121,0.689941346645355
0.53083366,0.746406316757202
0.494089,0.763067126274109
0.54019535,0.672956109046936
0.5435766,0.579756319522858
0.52216756,0.524254441261292
0.50828755,0.518986821174622
0.5352934,0.531228959560394
0.5114802,0.592526376247406
0.47467044,0.669194936752319
0.47526634,0.699142873287201
0.50389296,0.63291609287262
0.4396863,0.607059895992279
0.46748906,0.636065483093262
0.3979562,0.672144830226898
0.49652797,0.598254561424255
0.46880513,0.557239413261414
0.5024034,0.548280417919159
0.46161345,0.552896857261658
0.40627235,0.582061111927033
0.4113525,0.650101721286774
0.45254007,0.648045778274536
0.32863256,0.604864954948425
0.47559515,0.603134870529175
0.5039512,0.628093719482422
0.45496565,0.623497188091278
0.44611773,0.607935726642609
0.5642724,0.569980084896088
0.43812758,0.560623168945313
0.5971017,0.622203648090362
0.33928704,0.789807617664337
0.5427059,0.754215002059937
0.4292017,0.591750502586365
0.45322978,0.52823394536972
0.44840467,0.529414653778076
0.40670723,0.624880433082581
0.42769682,0.732540667057037
0.43377382,0.698954284191132
0.3389518,0.582719922065735
0.33774036,0.543614745140076
0.4382776,0.549600601196289
0.39776862,0.623032450675964
0.35571033,0.734276533126831
0.4733395,0.671741247177124
0.4281693,0.602496206760407
0.3811825,0.585871160030365
0.5035795,0.611260175704956
0.33395088,0.67306250333786
0.33302295,0.709576725959778
0.5260797,0.62469756603241
0.26975828,0.611622989177704
0.42550826,0.649275481700897
0.4130071,0.692787945270538
0.4257341,0.622072339057922
0.4357071,0.565541982650757
0.38845876,0.529145002365112
0.43291542,0.541933715343475
0.32709214,0.616234064102173
0.28089592,0.697997748851776
0.38588193,0.683410465717316
0.40410528,0.54774022102356
