Training,Validation
0.8468791,0.726958513259888
1.2611538,0.430817663669586
0.5227051,0.856547296047211
0.95746744,0.333153665065765
0.29885688,0.498205572366715
0.30868226,0.60290539264679
1.003381,0.516566574573517
0.5682069,0.391219705343246
0.73368704,0.609366834163666
0.60512835,0.638933181762695
0.46912372,0.390579789876938
0.60551435,0.40796348452568
0.72735083,0.458092361688614
0.37665313,0.49937230348587
0.85622084,0.469284445047379
0.5337875,0.415799528360367
0.5064619,0.362492710351944
0.39194766,0.385269314050674
0.4047565,0.466383755207062
0.3893024,0.493787884712219
0.55336845,0.397366523742676
0.4387718,0.331611275672913
0.46205452,0.330732464790344
0.39233953,0.33924987912178
0.34059846,0.346576899290085
0.33801925,0.346206098794937
0.34518328,0.33963069319725
0.23757951,0.333804577589035
0.42260325,0.330295622348785
0.3071407,0.341472297906876
0.41223064,0.343486309051514
0.28563946,0.327072024345398
0.31528634,0.306149393320084
0.2856214,0.29913267493248
0.25950864,0.300126224756241
0.38883692,0.302823066711426
0.30629304,0.303339421749115
0.4988974,0.294643580913544
0.44376093,0.294027596712112
0.20978883,0.309829831123352
0.3398898,0.328502207994461
0.39383602,0.335711061954498
0.31796134,0.322041094303131
0.33168674,0.295129120349884
0.38167384,0.2876837849617
0.3744334,0.29011794924736
0.41877237,0.291199177503586
0.27065372,0.293133080005646
0.3674369,0.297057300806046
0.52983284,0.304371505975723
0.2807206,0.316970497369766
0.31900048,0.328888893127441
0.35489428,0.324361801147461
0.25476512,0.299883782863617
0.21973997,0.288644731044769
0.38515556,0.293136596679687
0.22353342,0.304813116788864
0.25031334,0.31561279296875
0.33494633,0.322826057672501
0.4774202,0.311437278985977
0.27575746,0.295322000980377
0.18386161,0.288068145513535
0.28091818,0.283953845500946
0.21260434,0.282274752855301
0.27903304,0.283175200223923
0.20672804,0.287539094686508
0.23945872,0.293747276067734
0.29085606,0.29839289188385
0.25124288,0.300481647253036
0.3633321,0.295469164848328
0.31545234,0.289505511522293
0.3528184,0.29537907242775
0.25640368,0.302983790636063
0.3149336,0.292288959026337
0.45888144,0.287258148193359
0.2787918,0.281015962362289
0.20595771,0.278429299592972
0.26952583,0.278274118900299
0.22085693,0.280250817537308
0.34740505,0.281980693340302
0.31712043,0.28389772772789
