epoch,Train Accuracy,Train Loss,Validation Accuracy,Validation Loss,valid-precision,valid-recall,valid-f1.0-score,valid-f0.5-score,valid-tp,valid-fp,valid-fn,valid-tn,test-acc,test-loss,test-precision,test-recall,test-f1.0-score,test-f0.5-score,test-tp,test-fp,test-fn,test-tn
29,0.4375,0.86564994,0.40833333134651184,0.7868739366531372,0.7741935483870968,0.2727272727272727,0.4033613445378151,0.5660377358490566,48,14,128,50,0.38999998569488525,0.778259813785553,0.6956521739130435,0.2922374429223744,0.4115755627009646,0.545144804088586,64,28,155,53
30,0.46875,0.7591909,0.4833333194255829,0.7244714498519897,0.7653061224489796,0.42613636363636365,0.5474452554744526,0.6602112676056338,75,23,101,41,0.5,0.7214758396148682,0.7412587412587412,0.4840182648401826,0.5856353591160222,0.6700379266750949,106,37,113,44
31,0.421875,0.8345151,0.6583333611488342,0.6420502066612244,0.7865853658536586,0.7329545454545454,0.7588235294117647,0.7752403846153847,129,35,47,29,0.6833333373069763,0.6472401022911072,0.7844036697247706,0.7808219178082192,0.782608695652174,0.7836846929422547,171,47,48,34
32,0.609375,0.6578476,0.7333333492279053,0.5738717317581177,0.7666666666666667,0.9147727272727273,0.8341968911917098,0.7923228346456693,161,49,15,15,0.7300000190734863,0.5875180959701538,0.76953125,0.8995433789954338,0.8294736842105265,0.7924376508447305,197,59,22,22
33,0.625,0.64020133,0.7541666626930237,0.5456891655921936,0.7671232876712328,0.9545454545454546,0.8506329113924052,0.7984790874524715,168,51,8,13,0.7366666793823242,0.5629981756210327,0.7611940298507462,0.9315068493150684,0.837782340862423,0.7900852052672347,204,64,15,17
34,0.53125,0.7300991,0.75,0.552119255065918,0.7761904761904762,0.9261363636363636,0.844559585492228,0.8021653543307086,163,47,13,17,0.746666669845581,0.5677669048309326,0.7718631178707225,0.9269406392694064,0.8423236514522822,0.7985837922895359,203,60,16,21
35,0.6875,0.6274018,0.7166666388511658,0.575779914855957,0.78125,0.8522727272727273,0.8152173913043479,0.7944915254237288,150,42,26,22,0.7066666483879089,0.5885252952575684,0.7787234042553192,0.8356164383561644,0.8061674008810573,0.7894736842105263,183,52,36,29
36,0.5625,0.7617685,0.6541666388511658,0.6420050263404846,0.8251748251748252,0.6704545454545454,0.7398119122257053,0.7887700534759359,118,25,58,39,0.6033333539962769,0.6515247821807861,0.7941176470588235,0.6164383561643836,0.6940874035989717,0.7508342602892102,135,35,84,46
37,0.515625,0.71106684,0.4541666805744171,0.7587946057319641,0.8260869565217391,0.32386363636363635,0.46530612244897956,0.6305309734513274,57,12,119,52,0.44333332777023315,0.7649999856948853,0.8095238095238095,0.3105022831050228,0.44884488448844884,0.6126126126126127,68,16,151,65
38,0.5,0.73638546,0.4124999940395355,0.79847651720047,0.8723404255319149,0.23295454545454544,0.36771300448430494,0.5631868131868133,41,6,135,58,0.40666666626930237,0.8055418133735657,0.8253968253968254,0.2374429223744292,0.36879432624113473,0.5520169851380042,52,11,167,70
39,0.625,0.658674,0.42916667461395264,0.7957894802093506,0.8979591836734694,0.25,0.3911111111111111,0.5913978494623655,44,5,132,59,0.4166666567325592,0.8025751709938049,0.8666666666666667,0.2374429223744292,0.3727598566308244,0.5664488017429194,52,8,167,73
40,0.484375,0.7059038,0.4583333432674408,0.7925053834915161,0.9259259259259259,0.2840909090909091,0.4347826086956523,0.6377551020408163,50,4,126,60,0.41333332657814026,0.8001179099082947,0.8412698412698413,0.2420091324200913,0.375886524822695,0.5626326963906583,53,10,166,71
41,0.578125,0.7151283,0.6166666746139526,0.6605677008628845,0.8620689655172413,0.5681818181818182,0.6849315068493151,0.7812499999999998,100,16,76,48,0.596666693687439,0.6782295107841492,0.8024691358024691,0.593607305936073,0.6824146981627297,0.7497116493656286,130,32,89,49
42,0.5625,0.65104806,0.6916666626930237,0.5935007333755493,0.8109756097560976,0.7556818181818182,0.7823529411764706,0.7992788461538461,133,31,43,33,0.6666666865348816,0.6192753911018372,0.7819905213270142,0.7534246575342466,0.7674418604651163,0.7761053621825023,165,46,54,35
43,0.53125,0.7296336,0.6958333253860474,0.5922795534133911,0.8121212121212121,0.7613636363636364,0.7859237536656891,0.8014354066985646,134,31,42,33,0.6633333563804626,0.6181496977806091,0.7731481481481481,0.7625570776255708,0.767816091954023,0.7710064635272391,167,49,52,32
44,0.640625,0.639511,0.6875,0.6037449240684509,0.8098159509202454,0.75,0.7787610619469028,0.7971014492753623,132,31,44,33,0.6433333158493042,0.6263247728347778,0.7692307692307693,0.730593607305936,0.7494145199063232,0.7611798287345386,160,48,59,33
45,0.546875,0.6985431,0.6458333134651184,0.6312671899795532,0.8013245033112583,0.6875,0.7400611620795108,0.7756410256410257,121,30,55,34,0.6133333444595337,0.6475828289985657,0.7724867724867724,0.6666666666666666,0.7156862745098039,0.7487179487179486,146,43,73,38
46,0.5,0.7791766,0.6625000238418579,0.6272968053817749,0.8064516129032258,0.7102272727272727,0.7552870090634441,0.7851758793969849,125,30,51,34,0.6399999856948853,0.6414830684661865,0.7788944723618091,0.7077625570776256,0.7416267942583732,0.7635467980295567,155,44,64,37
47,0.546875,0.7583483,0.6458333134651184,0.6391662955284119,0.8053691275167785,0.6818181818181818,0.7384615384615383,0.77720207253886,120,29,56,35,0.6299999952316284,0.6507484316825867,0.7842105263157895,0.680365296803653,0.7286063569682153,0.7609805924412666,149,41,70,40
48,0.640625,0.6587409,0.6708333492279053,0.6113085150718689,0.8012422360248447,0.7329545454545454,0.7655786350148367,0.7865853658536585,129,32,47,32,0.6899999976158142,0.6239092350006104,0.794392523364486,0.776255707762557,0.7852193995381062,0.7906976744186047,170,44,49,37
49,0.578125,0.6817047,0.7041666507720947,0.5880180597305298,0.7932960893854749,0.8068181818181818,0.8,0.7959641255605381,142,37,34,27,0.7099999785423279,0.6023982167243958,0.7773109243697479,0.8447488584474886,0.8096280087527352,0.7899231426131511,185,53,34,28
50,0.625,0.6657548,0.7083333134651184,0.5862953066825867,0.7880434782608695,0.8238636363636364,0.8055555555555556,0.7949561403508771,145,39,31,25,0.7200000286102295,0.6002095937728882,0.7922077922077922,0.8356164383561644,0.8133333333333332,0.8005249343832022,183,48,36,33
51,0.546875,0.7940474,0.6916666626930237,0.6204635500907898,0.8072289156626506,0.7613636363636364,0.783625730994152,0.7976190476190478,134,32,42,32,0.6899999976158142,0.6342582702636719,0.8058252427184466,0.7579908675799086,0.7811764705882352,0.7957813998082454,166,40,53,41
52,0.75,0.57752806,0.5958333611488342,0.6773645281791687,0.8110236220472441,0.5852272727272727,0.6798679867986798,0.7529239766081871,103,24,73,40,0.6000000238418579,0.6921148896217346,0.8152866242038217,0.5844748858447488,0.6808510638297872,0.755608028335301,128,29,91,52
53,0.484375,0.7035011,0.42500001192092896,0.7803794145584106,0.8064516129032258,0.2840909090909091,0.42016806722689076,0.589622641509434,50,12,126,52,0.43666666746139526,0.7964579463005066,0.8289473684210527,0.2876712328767123,0.4271186440677966,0.6022944550669216,63,13,156,68
54,0.65625,0.6393554,0.4124999940395355,0.8037073612213135,0.8723404255319149,0.23295454545454544,0.36771300448430494,0.5631868131868133,41,6,135,58,0.38999998569488525,0.8213487267494202,0.8103448275862069,0.2146118721461187,0.3393501805054151,0.5210643015521064,47,11,172,70
55,0.5625,0.69954824,0.4749999940395355,0.7502536773681641,0.8289473684210527,0.35795454545454547,0.5,0.65625,63,13,113,51,0.47999998927116394,0.7670682072639465,0.8387096774193549,0.3561643835616438,0.5,0.6598984771573604,78,15,141,66
56,0.578125,0.71129864,0.5958333611488342,0.6741218566894531,0.8015267175572519,0.5965909090909091,0.6840390879478827,0.7500000000000001,105,26,71,38,0.5933333039283752,0.691209614276886,0.8211920529801324,0.5662100456621004,0.6702702702702702,0.7533414337788579,124,27,95,54
57,0.65625,0.6285438,0.6791666746139526,0.612045407295227,0.8,0.75,0.7741935483870969,0.7894736842105263,132,33,44,31,0.7066666483879089,0.6308362483978271,0.8046511627906977,0.7899543378995434,0.7972350230414746,0.8016682113067656,173,42,46,39
58,0.5,0.7349924,0.7250000238418579,0.5965861678123474,0.8021978021978022,0.8295454545454546,0.8156424581005587,0.8075221238938053,146,36,30,28,0.7133333086967468,0.6171470880508423,0.8009049773755657,0.8082191780821918,0.8045454545454546,0.8023572076155938,177,44,42,37
59,0.640625,0.6904674,0.7291666865348816,0.5853590369224548,0.7967914438502673,0.8465909090909091,0.8209366391184573,0.8062770562770564,149,38,27,26,0.7333333492279053,0.606975793838501,0.7957446808510639,0.8538812785388128,0.8237885462555065,0.8067299396031062,187,48,32,33
60,0.546875,0.7474683,0.6958333253860474,0.6021425724029541,0.7845303867403315,0.8068181818181818,0.7955182072829131,0.7888888888888889,142,39,34,25,0.7166666388511658,0.6234142184257507,0.7913043478260869,0.8310502283105022,0.8106904231625834,0.7989464442493415,182,48,37,33
61,0.515625,0.75053084,0.699999988079071,0.6144580841064453,0.7921348314606742,0.8011363636363636,0.7966101694915255,0.7939189189189191,141,37,35,27,0.6899999976158142,0.6339021921157837,0.7837837837837838,0.7945205479452054,0.7891156462585033,0.7859078590785907,174,48,45,33
62,0.75,0.55702204,0.7124999761581421,0.609754204750061,0.7923497267759563,0.8238636363636364,0.807799442896936,0.7984581497797358,145,38,31,26,0.6899999976158142,0.6306890845298767,0.7739130434782608,0.8127853881278538,0.7928730512249443,0.781387181738367,178,52,41,29
63,0.59375,0.682907,0.7250000238418579,0.6004718542098999,0.7956989247311828,0.8409090909090909,0.8176795580110496,0.8043478260869565,148,38,28,26,0.6933333277702332,0.6231614947319031,0.7725321888412017,0.821917808219178,0.7964601769911505,0.7819287576020852,180,53,39,28
64,0.671875,0.657846,0.6958333253860474,0.6210209131240845,0.8011695906432749,0.7784090909090909,0.7896253602305476,0.7965116279069767,137,34,39,30,0.6933333277702332,0.6451456546783447,0.7926267281105991,0.7853881278538812,0.7889908256880733,0.7911683532658694,172,45,47,36
65,0.625,0.6614499,0.6583333611488342,0.6446199417114258,0.8012820512820513,0.7102272727272727,0.7530120481927711,0.78125,125,31,51,33,0.6266666650772095,0.6702821850776672,0.786096256684492,0.6712328767123288,0.7241379310344828,0.7600827300930715,147,40,72,41
66,0.65625,0.68316746,0.6499999761581421,0.6579990386962891,0.8108108108108109,0.6818181818181818,0.7407407407407407,0.78125,120,28,56,36,0.6166666746139526,0.6870432496070862,0.7857142857142857,0.6529680365296804,0.713216957605985,0.7550158394931361,143,39,76,42
67,0.546875,0.6936606,0.6625000238418579,0.6553554534912109,0.8104575163398693,0.7045454545454546,0.7537993920972644,0.7868020304568528,124,29,52,35,0.6133333444595337,0.6886913776397705,0.7814207650273224,0.6529680365296804,0.7114427860696517,0.7518401682439537,143,40,76,41
68,0.59375,0.68057764,0.6541666388511658,0.6524997353553772,0.8,0.7045454545454546,0.7492447129909366,0.7788944723618091,124,31,52,33,0.6100000143051147,0.6891305446624756,0.7833333333333333,0.6438356164383562,0.7067669172932332,0.7507987220447285,141,39,78,42
69,0.5625,0.66562593,0.6458333134651184,0.6602049469947815,0.8095238095238095,0.6761363636363636,0.736842105263158,0.7787958115183246,119,28,57,36,0.5866666436195374,0.6984480619430542,0.7714285714285715,0.6164383561643836,0.6852791878172588,0.73449401523395,135,40,84,41
70,0.65625,0.622897,0.625,0.6548827886581421,0.7905405405405406,0.6647727272727273,0.7222222222222222,0.76171875,117,31,59,33,0.596666693687439,0.6938162446022034,0.7752808988764045,0.6301369863013698,0.6952141057934508,0.7411385606874329,138,40,81,41
71,0.671875,0.653797,0.6499999761581421,0.6319860219955444,0.7839506172839507,0.7215909090909091,0.7514792899408285,0.7706310679611651,127,35,49,29,0.6133333444595337,0.6710301637649536,0.7724867724867724,0.6666666666666666,0.7156862745098039,0.7487179487179486,146,43,73,38
72,0.546875,0.6612084,0.6875,0.6136044859886169,0.7853107344632768,0.7897727272727273,0.7875354107648725,0.7861990950226244,139,38,37,26,0.6499999761581421,0.6503845453262329,0.7794117647058824,0.726027397260274,0.75177304964539,0.7681159420289856,159,45,60,36
73,0.6875,0.5930512,0.7416666746139526,0.5823571681976318,0.7908163265306123,0.8806818181818182,0.8333333333333334,0.8072916666666667,155,41,21,23,0.6933333277702332,0.617874026298523,0.7679324894514767,0.8310502283105022,0.7982456140350876,0.779777206512425,182,55,37,26
74,0.640625,0.65522933,0.75,0.5695293545722961,0.7843137254901961,0.9090909090909091,0.8421052631578948,0.8064516129032258,160,44,16,20,0.699999988079071,0.6048746705055237,0.7654320987654321,0.8493150684931506,0.8051948051948052,0.7808564231738034,186,57,33,24
75,0.5625,0.69347346,0.7458333373069763,0.5706387162208557,0.7832512315270936,0.9034090909090909,0.8390501319261213,0.804655870445344,159,44,17,20,0.70333331823349,0.605197012424469,0.7663934426229508,0.8538812785388128,0.8077753779697625,0.7824267782426779,187,57,32,24
76,0.5625,0.7193592,0.7250000238418579,0.5920246839523315,0.7894736842105263,0.8522727272727273,0.819672131147541,0.8012820512820512,150,40,26,24,0.6766666769981384,0.6261948943138123,0.7699115044247787,0.7945205479452054,0.7820224719101123,0.7747105966162066,174,52,45,29
77,0.625,0.62584364,0.675000011920929,0.6321818232536316,0.8024691358024691,0.7386363636363636,0.7692307692307692,0.7888349514563107,130,32,46,32,0.6233333349227905,0.6660511493682861,0.7819148936170213,0.6712328767123288,0.7223587223587223,0.756951596292482,147,41,72,40
78,0.5,0.7411331,0.6083333492279053,0.6634320020675659,0.8059701492537313,0.6136363636363636,0.6967741935483871,0.7584269662921347,108,26,68,38,0.5400000214576721,0.6956640481948853,0.7612903225806451,0.5388127853881278,0.6310160427807486,0.703218116805721,118,37,101,44
79,0.578125,0.6969745,0.49166667461395264,0.7194097638130188,0.78125,0.42613636363636365,0.5514705882352942,0.6696428571428571,75,21,101,43,0.46666666865348816,0.7472866773605347,0.7657657657657657,0.3881278538812785,0.5151515151515151,0.641025641025641,85,26,134,55
80,0.546875,0.69926834,0.5083333253860474,0.7124012112617493,0.8020833333333334,0.4375,0.5661764705882353,0.6875,77,19,99,45,0.47999998927116394,0.7374192476272583,0.7739130434782608,0.4063926940639269,0.5329341317365269,0.6553755522827687,89,26,130,55
81,0.5,0.7384329,0.6000000238418579,0.6537043452262878,0.8076923076923077,0.5965909090909091,0.6862745098039216,0.7543103448275861,105,25,71,39,0.5566666722297668,0.6791566610336304,0.7654320987654321,0.5662100456621004,0.6509186351706036,0.7151095732410611,124,38,95,43
82,0.609375,0.66500205,0.6708333492279053,0.6194902658462524,0.8050314465408805,0.7272727272727273,0.7641791044776121,0.7881773399014779,128,31,48,33,0.653333306312561,0.6434581279754639,0.7832512315270936,0.726027397260274,0.7535545023696683,0.7710960232783706,159,44,60,37
83,0.5625,0.68926656,0.699999988079071,0.5954114198684692,0.7988505747126436,0.7897727272727273,0.7942857142857143,0.7970183486238532,139,35,37,29,0.6966666579246521,0.6182138323783875,0.7909090909090909,0.7945205479452054,0.7927107061503417,0.7916287534121929,174,46,45,35
84,0.609375,0.6620457,0.762499988079071,0.5648447871208191,0.8082901554404145,0.8863636363636364,0.8455284552845528,0.8227848101265823,156,37,20,27,0.7166666388511658,0.5882993340492249,0.7838983050847458,0.8447488584474886,0.8131868131868132,0.7953568357695614,185,51,34,30
85,0.53125,0.75960547,0.7083333134651184,0.5909033417701721,0.797752808988764,0.8068181818181818,0.8022598870056498,0.7995495495495494,142,36,34,28,0.6933333277702332,0.6080120205879211,0.7873303167420814,0.7945205479452054,0.7909090909090909,0.7887579329102448,174,47,45,34
86,0.578125,0.6609561,0.6541666388511658,0.6213411688804626,0.7924528301886793,0.7159090909090909,0.7522388059701492,0.7758620689655173,126,33,50,31,0.6766666769981384,0.6318122744560242,0.7990196078431373,0.7442922374429224,0.7706855791962175,0.7874396135265701,163,41,56,40
87,0.640625,0.6469632,0.574999988079071,0.6803358793258667,0.8189655172413793,0.5397727272727273,0.6506849315068495,0.7421875,95,21,81,43,0.5866666436195374,0.6834743022918701,0.8064516129032258,0.5707762557077626,0.6684491978609626,0.7449344457687724,125,30,94,51
88,0.53125,0.7018666,0.5041666626930237,0.7302958369255066,0.88,0.375,0.5258964143426296,0.6932773109243698,66,9,110,55,0.503333330154419,0.7294657230377197,0.8240740740740741,0.4063926940639269,0.5443425076452599,0.6835637480798771,89,19,130,62
89,0.671875,0.60987866,0.5208333134651184,0.7200950384140015,0.8279569892473119,0.4375,0.5724907063197026,0.7025547445255473,77,16,99,48,0.5266666412353516,0.7195797562599182,0.8181818181818182,0.4520547945205479,0.5823529411764705,0.7041251778093883,99,22,120,59
90,0.59375,0.6426504,0.5249999761581421,0.707089364528656,0.7924528301886793,0.4772727272727273,0.5957446808510639,0.7000000000000001,84,22,92,42,0.5600000023841858,0.7074686288833618,0.8129496402877698,0.5159817351598174,0.6312849162011174,0.7290322580645162,113,26,106,55
91,0.578125,0.68298626,0.5833333134651184,0.686130940914154,0.796875,0.5795454545454546,0.6710526315789473,0.7412790697674418,102,26,74,38,0.5933333039283752,0.6886609196662903,0.7975460122699386,0.593607305936073,0.6806282722513088,0.7462686567164178,130,33,89,48
92,0.5,0.6968831,0.6833333373069763,0.6165773868560791,0.7941176470588235,0.7670454545454546,0.7803468208092487,0.7885514018691588,135,35,41,29,0.6933333277702332,0.625075101852417,0.8067632850241546,0.7625570776255708,0.784037558685446,0.7975167144221585,167,40,52,41
93,0.625,0.6758977,0.7458333373069763,0.5698539614677429,0.7889447236180904,0.8920454545454546,0.8373333333333333,0.8076131687242799,157,42,19,22,0.7333333492279053,0.5837720632553101,0.7932489451476793,0.8584474885844748,0.8245614035087719,0.805484147386461,188,49,31,32
94,0.578125,0.7192974,0.7541666626930237,0.5596135258674622,0.7853658536585366,0.9147727272727273,0.8451443569553806,0.8082329317269077,161,44,15,20,0.746666669845581,0.5746191740036011,0.7942386831275721,0.8812785388127854,0.8354978354978356,0.8102434928631403,193,50,26,31
95,0.609375,0.70551157,0.7416666746139526,0.5781739354133606,0.7878787878787878,0.8863636363636364,0.8342245989304813,0.8057851239669421,156,42,20,22,0.7366666793823242,0.5893422365188599,0.7991452991452992,0.8538812785388128,0.8256070640176602,0.8095238095238095,187,47,32,34
96,0.484375,0.78565514,0.675000011920929,0.6269697546958923,0.7816091954022989,0.7727272727272727,0.777142857142857,0.7798165137614679,136,38,40,26,0.6766666769981384,0.6350308060646057,0.801980198019802,0.7397260273972602,0.7695961995249405,0.7887049659201557,162,40,57,41
97,0.59375,0.65825903,0.5583333373069763,0.6949644088745117,0.8301886792452831,0.5,0.624113475177305,0.7333333333333334,88,18,88,46,0.5633333325386047,0.7007992267608643,0.8283582089552238,0.5068493150684932,0.6288951841359774,0.7350993377483444,111,23,108,58
98,0.6875,0.63723385,0.3708333373069763,0.7880176305770874,0.9310344827586207,0.1534090909090909,0.2634146341463414,0.46232876712328763,27,2,149,62,0.3400000035762787,0.7892968058586121,0.7441860465116279,0.1461187214611872,0.24427480916030533,0.4092071611253197,32,11,187,70
99,0.640625,0.6524156,0.2958333194255829,0.9019007086753845,1.0,0.03977272727272727,0.07650273224043716,0.17156862745098037,7,0,169,64,0.2966666519641876,0.8983263373374939,0.8333333333333334,0.045662100456621,0.08658008658008658,0.1872659176029962,10,2,209,79
100,0.484375,0.74257886,0.3125,0.8955283761024475,0.9230769230769231,0.06818181818181818,0.12698412698412698,0.2631578947368421,12,1,164,63,0.31333333253860474,0.8924266695976257,0.8823529411764706,0.0684931506849315,0.12711864406779658,0.2613240418118467,15,2,204,79
101,0.53125,0.67744493,0.36250001192092896,0.8188179135322571,0.96,0.13636363636363635,0.23880597014925373,0.4347826086956521,24,1,152,63,0.34333333373069763,0.8192805647850037,0.8055555555555556,0.1324200913242009,0.22745098039215686,0.39944903581267216,29,7,190,74
102,0.609375,0.65005225,0.48750001192092896,0.7253232598304749,0.863013698630137,0.35795454545454547,0.5060240963855422,0.673076923076923,63,10,113,54,0.5,0.729425847530365,0.8556701030927835,0.3789954337899543,0.5253164556962024,0.6836902800658978,83,14,136,67
103,0.640625,0.6656319,0.6041666865348816,0.6690847873687744,0.8292682926829268,0.5795454545454546,0.6822742474916388,0.7634730538922156,102,21,74,43,0.5933333039283752,0.676642894744873,0.8344827586206897,0.5525114155251142,0.6648351648351649,0.7571964956195245,121,24,98,57
