epoch,train-acc,train-loss,valid-acc,valid-loss,valid-precision,valid-recall,valid-f1.0-score,valid-f0.5-score,valid-tp,valid-fp,valid-fn,valid-tn,test-acc,test-loss,test-precision,test-recall,test-f1.0-score,test-f0.5-score,test-tp,test-fp,test-fn,test-tn
1,0.515625,0.7334122,0.7758621,1.7016563415527344,0.7850877192982456,0.9835164835164835,0.873170731707317,0.8180987202925046,179,49,3,1,0.7012987,2.355633020401001,0.7016393442622951,0.9953488372093023,0.8230769230769232,0.745644599303136,214,91,1,2
2,0.421875,3.6680264,0.7284483,0.7520565390586853,0.8148148148148148,0.8461538461538461,0.830188679245283,0.8208955223880597,154,35,28,15,0.66233766,0.8206619620323181,0.726530612244898,0.827906976744186,0.7739130434782608,0.7447698744769875,178,67,37,26
3,0.5625,1.034475,0.21551724,5.159168243408203,0.0,0.0,0.0,0.0,0,0,182,50,0.30194804,4.585448265075684,0.0,0.0,0.0,0.0,0,0,215,93
4,0.578125,3.083805,0.22413793,3.7011046409606934,1.0,0.01098901098901099,0.02173913043478261,0.052631578947368425,2,0,180,50,0.3051948,3.2446093559265137,1.0,0.004651162790697674,0.009259259259259259,0.022831050228310504,1,0,214,93
5,0.421875,2.566167,0.75,0.5778337121009827,0.7844036697247706,0.9395604395604396,0.8549999999999999,0.8111954459203035,171,47,11,3,0.6883117,0.72541743516922,0.7058823529411765,0.9488372093023256,0.8095238095238096,0.7439824945295406,204,85,11,8
6,0.4375,1.2501463,0.7758621,0.6083940863609314,0.7850877192982456,0.9835164835164835,0.873170731707317,0.8180987202925046,179,49,3,1,0.7077922,0.8180291056632996,0.7062706270627063,0.9953488372093023,0.8262548262548262,0.7498248072880168,214,89,1,4
7,0.515625,1.4634142,0.46120688,0.8125091791152954,0.8131868131868132,0.4065934065934066,0.5421245421245421,0.6776556776556776,74,17,108,33,0.49675325,0.8183601498603821,0.7238805970149254,0.4511627906976744,0.5558739255014327,0.6458055925432756,97,37,118,56
8,0.546875,0.90539956,0.23706897,1.4797495603561401,0.6923076923076923,0.04945054945054945,0.0923076923076923,0.19230769230769232,9,4,173,46,0.36038962,1.3129385709762573,0.7368421052631579,0.13023255813953488,0.22134387351778656,0.3814713896457766,28,10,187,83
9,0.515625,0.9643961,0.23275863,1.6406117677688599,0.75,0.03296703296703297,0.06315789473684211,0.14018691588785048,6,2,176,48,0.3409091,1.4349613189697266,0.7727272727272727,0.07906976744186046,0.14345991561181434,0.28052805280528054,17,5,198,88
10,0.484375,1.2194988,0.44827586,1.0660127401351929,0.8552631578947368,0.35714285714285715,0.5038759689922481,0.6687242798353908,65,11,117,39,0.48376623,0.9671058058738708,0.75,0.39069767441860465,0.5137614678899083,0.6334841628959277,84,28,131,65
11,0.515625,0.7800928,0.61206895,0.7521601319313049,0.8066666666666666,0.6648351648351648,0.7289156626506025,0.7736572890025575,121,29,61,21,0.60714287,0.741217851638794,0.7326732673267327,0.6883720930232559,0.709832134292566,0.7233626588465297,148,54,67,39
12,0.578125,0.79093266,0.7155172,0.6735990047454834,0.8118279569892473,0.8296703296703297,0.8206521739130436,0.8153347732181424,151,35,31,15,0.6850649,0.7075834274291992,0.7398373983739838,0.8465116279069768,0.7895878524945771,0.7589658048373645,182,64,33,29
13,0.578125,0.8395574,0.7241379,0.654569685459137,0.8172043010752689,0.8351648351648352,0.8260869565217392,0.8207343412526998,152,34,30,16,0.7012987,0.6707844734191895,0.7510204081632653,0.8558139534883721,0.7999999999999999,0.7698744769874478,184,61,31,32
14,0.5,0.885702,0.6896552,0.691275417804718,0.8235294117647058,0.7692307692307693,0.7954545454545454,0.8120649651972157,140,30,42,20,0.6525974,0.6689789295196533,0.7571428571428571,0.7395348837209302,0.748235294117647,0.7535545023696681,159,51,56,42
15,0.640625,0.69251204,0.50431037,0.8490011692047119,0.8383838383838383,0.45604395604395603,0.5907473309608541,0.7179930795847751,83,16,99,34,0.512987,0.7835355401039124,0.76,0.4418604651162791,0.5588235294117647,0.6643356643356643,95,30,120,63
16,0.546875,0.8732743,0.5086207,0.8469930291175842,0.8333333333333334,0.46703296703296704,0.5985915492957746,0.7203389830508475,85,17,97,33,0.53246754,0.7840174436569214,0.7751937984496124,0.46511627906976744,0.5813953488372093,0.6839945280437756,100,29,115,64
17,0.5,0.97882295,0.6810345,0.6406140923500061,0.8214285714285714,0.7582417582417582,0.7885714285714285,0.8079625292740047,138,30,44,20,0.65909094,0.6329534649848938,0.7477477477477478,0.772093023255814,0.759725400457666,0.7524932003626473,166,56,49,37
18,0.53125,0.7806082,0.74568963,0.5732629895210266,0.8219895287958116,0.8626373626373627,0.8418230563002682,0.8298097251585622,157,34,25,16,0.6980519,0.6004032492637634,0.7310606060606061,0.8976744186046511,0.8058455114822547,0.7592446892210858,193,71,22,22
19,0.640625,0.679767,0.75,0.558774471282959,0.8131313131313131,0.8846153846153846,0.8473684210526315,0.8264887063655031,161,37,21,13,0.7077922,0.5987749695777893,0.7323420074349443,0.9162790697674419,0.8140495867768596,0.7629744384198296,197,72,18,21
20,0.5625,0.7465159,0.75,0.5813102722167969,0.8229166666666666,0.8681318681318682,0.8449197860962567,0.831578947368421,158,34,24,16,0.6818182,0.5972986817359924,0.7349397590361446,0.8511627906976744,0.7887931034482759,0.7555739058629232,183,66,32,27
21,0.59375,0.730077,0.54741377,0.7294328212738037,0.8235294117647058,0.5384615384615384,0.6511627906976744,0.7446808510638296,98,21,84,29,0.59415585,0.6977542042732239,0.8040540540540541,0.5534883720930233,0.6556473829201103,0.7372986369268897,119,29,96,64
22,0.53125,0.7079353,0.38362068,0.8472856879234314,0.7910447761194029,0.29120879120879123,0.42570281124498,0.5888888888888888,53,14,129,36,0.45779222,0.7893803715705872,0.7727272727272727,0.31627906976744186,0.44884488448844884,0.599647266313933,68,20,147,73
23,0.5625,0.6921079,0.48706895,0.763443648815155,0.8058252427184466,0.45604395604395603,0.5824561403508771,0.6986531986531986,83,20,99,30,0.52272725,0.7207661867141724,0.753731343283582,0.4697674418604651,0.5787965616045846,0.6724367509986684,101,33,114,60
24,0.515625,0.7649591,0.49568966,0.7798952460289001,0.8155339805825242,0.46153846153846156,0.5894736842105264,0.7070707070707071,84,19,98,31,0.5032467,0.7343683242797852,0.7583333333333333,0.4232558139534884,0.5432835820895523,0.6546762589928057,91,29,124,64
25,0.53125,0.6480889,0.5646552,0.7073686718940735,0.8,0.5934065934065934,0.6813880126182966,0.7479224376731302,108,27,74,23,0.58766234,0.6789452433586121,0.7528735632183908,0.6093023255813953,0.6735218508997429,0.7189901207464324,131,43,84,50
26,0.5625,0.72426987,0.57758623,0.7111881971359253,0.8088235294117647,0.6043956043956044,0.6918238993710693,0.7575757575757575,110,26,72,24,0.59415585,0.6823337078094482,0.7556818181818182,0.6186046511627907,0.6803069053708439,0.7236126224156693,133,43,82,50
27,0.515625,0.7335098,0.5560345,0.728317379951477,0.8015267175572519,0.5769230769230769,0.6709265175718849,0.7436260623229461,105,26,77,24,0.58766234,0.6921979188919067,0.7650602409638554,0.5906976744186047,0.6666666666666666,0.7224118316268486,127,39,88,54
28,0.640625,0.69176555,0.5344828,0.7349604964256287,0.7936507936507936,0.5494505494505495,0.6493506493506493,0.728862973760933,100,26,82,24,0.5714286,0.6927319765090942,0.7610062893081762,0.5627906976744186,0.6470588235294118,0.7109283196239718,121,38,94,55
29,0.53125,0.8060648,0.4827586,0.783218502998352,0.803921568627451,0.45054945054945056,0.5774647887323945,0.6949152542372882,82,20,100,30,0.5519481,0.7213119268417358,0.7938931297709924,0.48372093023255813,0.6011560693641619,0.7036535859269283,104,27,111,66
30,0.625,0.6831596,0.57758623,0.7401012182235718,0.8333333333333334,0.5769230769230769,0.6818181818181818,0.7653061224489796,105,21,77,29,0.6233766,0.6823880076408386,0.7964071856287425,0.6186046511627907,0.6963350785340314,0.753114382785957,133,34,82,59
31,0.640625,0.63057154,0.7198276,0.6292336583137512,0.8268156424581006,0.8131868131868132,0.8199445983379502,0.8240534521158129,148,31,34,19,0.71753246,0.6052799224853516,0.7735042735042735,0.8418604651162791,0.8062360801781736,0.7862728062554301,181,53,34,40
32,0.640625,0.6871673,0.7413793,0.5969944596290588,0.8177083333333334,0.8626373626373627,0.839572192513369,0.8263157894736843,157,35,25,15,0.72077924,0.5952228903770447,0.763265306122449,0.8697674418604651,0.8130434782608696,0.7824267782426778,187,58,28,35
33,0.515625,0.8914486,0.7198276,0.6164625883102417,0.819672131147541,0.8241758241758241,0.821917808219178,0.8205689277899346,150,33,32,17,0.7305195,0.5997928380966187,0.775,0.8651162790697674,0.8175824175824177,0.7914893617021277,186,54,29,39
34,0.5625,0.8132459,0.64224136,0.7105135321617126,0.8322147651006712,0.6813186813186813,0.7492447129909366,0.7969151670951156,124,25,58,25,0.6720779,0.6510975360870361,0.7908163265306123,0.7209302325581395,0.7542579075425792,0.7757757757757757,155,41,60,52
35,0.5,0.7954377,0.5387931,0.7813249230384827,0.8205128205128205,0.5274725274725275,0.6421404682274247,0.7384615384615383,96,21,86,29,0.59090906,0.7083867788314819,0.7908496732026143,0.5627906976744186,0.6576086956521738,0.7315598548972189,121,32,94,61
36,0.640625,0.6933856,0.34051725,0.9460222721099854,0.8372093023255814,0.1978021978021978,0.31999999999999995,0.5084745762711864,36,7,146,43,0.42532468,0.8453240394592285,0.8064516129032258,0.23255813953488372,0.36101083032490977,0.5399568034557235,50,12,165,81
37,0.53125,0.83746386,0.3922414,0.894513726234436,0.8360655737704918,0.2802197802197802,0.41975308641975306,0.5985915492957746,51,10,131,40,0.46753246,0.8055604696273804,0.8227848101265823,0.3023255813953488,0.4421768707482993,0.6120527306967986,65,14,150,79
