epoch,train-acc,train-loss,valid-acc,valid-loss,valid-precision,valid-recall,valid-f1.0-score,valid-f0.5-score,valid-tp,valid-fp,valid-fn,valid-tn,test-acc,test-loss,test-precision,test-recall,test-f1.0-score,test-f0.5-score,test-tp,test-fp,test-fn,test-tn
1,0.59375,0.73066705,0.30603448,4.0096516609191895,0.5,0.012422360248447204,0.02424242424242424,0.05649717514124293,2,2,159,69,0.26298702,4.368444442749023,0.875,0.030042918454935622,0.05809128630705394,0.1320754716981132,7,1,226,74
2,0.546875,2.4443107,0.64224136,1.3544213771820068,0.6989795918367347,0.8509316770186336,0.7675070028011204,0.724867724867725,137,59,24,12,0.6915584,1.1917834281921387,0.7574626865671642,0.871244635193133,0.810379241516966,0.7777777777777779,203,65,30,10
3,0.453125,2.9619548,0.61206895,0.8778353929519653,0.6939890710382514,0.7888198757763976,0.7383720930232559,0.7110862262038073,127,56,34,15,0.6753247,0.7943642735481262,0.7587548638132295,0.8369098712446352,0.7959183673469388,0.7731958762886597,195,62,38,13
4,0.5625,1.1708088,0.30603448,2.550898790359497,0.0,0.0,0.0,0.0,0,0,161,71,0.24350649,2.8005449771881104,0.0,0.0,0.0,0.0,0,0,233,75
5,0.484375,1.6370555,0.2974138,1.5365922451019287,0.0,0.0,0.0,0.0,0,2,161,69,0.24675325,1.6774674654006958,1.0,0.004291845493562232,0.008547008547008546,0.021097046413502112,1,0,232,75
6,0.515625,1.0940216,0.67672414,0.6961472630500793,0.7128712871287128,0.8944099378881988,0.793388429752066,0.7430340557275541,144,58,17,13,0.72077924,0.623579740524292,0.7653429602888087,0.9098712446351931,0.8313725490196078,0.790454884414616,212,65,21,10
7,0.5625,0.9093733,0.6810345,0.8296113014221191,0.695067264573991,0.9627329192546584,0.8072916666666666,0.7359924026590693,155,68,6,3,0.7435065,0.6995159387588501,0.7549668874172185,0.9785407725321889,0.8523364485981308,0.791117279666898,228,74,5,1
8,0.4375,1.2430904,0.5862069,0.7231553196907043,0.6795580110497238,0.7639751552795031,0.7192982456140351,0.6949152542372882,123,58,38,13,0.65909094,0.6538605093955994,0.7622950819672131,0.7982832618025751,0.779874213836478,0.7692307692307693,186,58,47,17
9,0.65625,0.6742485,0.37931034,1.155667781829834,0.6545454545454545,0.2236024844720497,0.3333333333333333,0.4724409448818897,36,19,125,52,0.3181818,1.222212314605713,0.7090909090909091,0.16738197424892703,0.2708333333333333,0.4304635761589404,39,16,194,59
10,0.515625,0.98802996,0.375,1.1493874788284302,0.6739130434782609,0.19254658385093168,0.2995169082125604,0.4492753623188406,31,15,130,56,0.3116883,1.216454267501831,0.7441860465116279,0.13733905579399142,0.2318840579710145,0.39506172839506176,32,11,201,64
11,0.390625,1.0863669,0.47844827,0.8086092472076416,0.696078431372549,0.4409937888198758,0.5399239543726235,0.6239015817223198,71,31,90,40,0.48376623,0.7844148874282837,0.7605633802816901,0.463519313304721,0.576,0.6741573033707865,108,34,125,41
12,0.5,0.7861266,0.64224136,0.7254623770713806,0.7294117647058823,0.7701863354037267,0.7492447129909365,0.7372175980975029,124,46,37,25,0.66558444,0.6459570527076721,0.7876106194690266,0.7639484978540773,0.775599128540305,0.7827616534740545,178,48,55,27
13,0.453125,1.0811644,0.625,0.7319880127906799,0.7371794871794872,0.7142857142857143,0.725552050473186,0.7324840764331211,115,41,46,30,0.6363636,0.6656967401504517,0.7894736842105263,0.7081545064377682,0.7466063348416289,0.7717492984097288,165,44,68,31
14,0.609375,0.8880341,0.5948276,0.7867486476898193,0.7863247863247863,0.5714285714285714,0.6618705035971222,0.7313195548489665,92,25,69,46,0.5519481,0.7584820985794067,0.802547770700637,0.5407725321888412,0.6461538461538462,0.7317073170731707,126,31,107,44
15,0.609375,0.8171949,0.41810346,0.9100298285484314,0.75,0.2422360248447205,0.36619718309859156,0.5284552845528455,39,13,122,58,0.39285713,0.9228724837303162,0.8709677419354839,0.2317596566523605,0.36610169491525424,0.5613305613305613,54,8,179,67
16,0.546875,0.7956678,0.38793105,0.9331967830657959,0.7435897435897436,0.18012422360248448,0.29000000000000004,0.4574132492113565,29,10,132,61,0.37662336,0.9514129161834717,0.9183673469387755,0.19313304721030042,0.3191489361702127,0.5244755244755245,45,4,188,71
17,0.546875,0.8318711,0.51293105,0.7733297944068909,0.7926829268292683,0.40372670807453415,0.5349794238683128,0.6646216768916154,65,17,96,54,0.4707792,0.7645058631896973,0.7916666666666666,0.40772532188841204,0.538243626062323,0.6661991584852736,95,25,138,50
18,0.5,0.88451445,0.6551724,0.6515890955924988,0.7213114754098361,0.8198757763975155,0.7674418604651163,0.7390817469204928,132,51,29,20,0.70454544,0.6054762601852417,0.7817460317460317,0.8454935622317596,0.8123711340206187,0.7937147461724415,197,55,36,20
19,0.5625,0.6985327,0.67672414,0.6548293828964233,0.7107843137254902,0.9006211180124224,0.7945205479452055,0.7420675537359264,145,59,16,12,0.71753246,0.5945242047309875,0.7644927536231884,0.9055793991416309,0.8290766208251473,0.7890800299177263,211,65,22,10
20,0.625,0.78153217,0.67241377,0.6533278822898865,0.7033492822966507,0.9130434782608695,0.7945945945945946,0.7372116349047141,147,62,14,9,0.71753246,0.5978438258171082,0.762589928057554,0.9098712446351931,0.8297455968688846,0.788104089219331,212,66,21,9
21,0.5,0.9207005,0.6034483,0.6523469090461731,0.7065868263473054,0.7329192546583851,0.7195121951219512,0.7117008443908324,118,49,43,22,0.66558444,0.6368119716644287,0.7708333333333334,0.7939914163090128,0.7822410147991543,0.7753562447611064,185,55,48,20
22,0.609375,0.5752177,0.49568966,0.7247552275657654,0.7244897959183674,0.4409937888198758,0.5482625482625483,0.6419529837251358,71,27,90,44,0.49675325,0.7401416301727295,0.76,0.4892703862660944,0.5953002610966058,0.6842737094837934,114,36,119,39
23,0.5,0.7206863,0.47844827,0.7432608008384705,0.7380952380952381,0.38509316770186336,0.5061224489795918,0.6237424547283702,62,22,99,49,0.47402596,0.7659465670585632,0.7553956834532374,0.45064377682403434,0.5645161290322581,0.6653992395437263,105,34,128,41
24,0.625,0.6838798,0.54310346,0.7629799842834473,0.8395061728395061,0.422360248447205,0.5619834710743802,0.7010309278350516,68,13,93,58,0.4642857,0.7900944352149963,0.7698412698412699,0.41630901287553645,0.5403899721448467,0.6580732700135685,97,29,136,46
25,0.46875,0.76524204,0.49137932,0.7900627255439758,0.8115942028985508,0.34782608695652173,0.4869565217391304,0.6407322654462243,56,13,105,58,0.41233766,0.8243095278739929,0.7452830188679245,0.33905579399141633,0.4660766961651918,0.6012176560121766,79,27,154,48
26,0.59375,0.74247706,0.34913793,0.8948696851730347,0.6923076923076923,0.11180124223602485,0.19251336898395724,0.33962264150943405,18,8,143,63,0.29220778,0.9458656907081604,0.6829268292682927,0.12017167381974249,0.20437956204379565,0.3526448362720403,28,13,205,62
27,0.65625,0.6774995,0.37068966,0.8916865587234497,0.7586206896551724,0.13664596273291926,0.23157894736842108,0.3971119133574008,22,7,139,64,0.3116883,0.9430358409881592,0.7142857142857143,0.15021459227467812,0.24822695035460993,0.40792540792540793,35,14,198,61
28,0.5625,0.73603606,0.50431037,0.763251543045044,0.7555555555555555,0.422360248447205,0.5418326693227092,0.6525911708253359,68,22,93,49,0.45454547,0.7905450463294983,0.7559055118110236,0.41201716738197425,0.5333333333333334,0.6477732793522267,96,31,137,44
29,0.5,0.7199737,0.57327586,0.7182294726371765,0.7583333333333333,0.5652173913043478,0.6476868327402135,0.7098283931357254,91,29,70,42,0.54545456,0.7363189458847046,0.7687861271676301,0.5708154506437768,0.6551724137931034,0.7189189189189189,133,40,100,35
30,0.484375,0.73162806,0.57327586,0.7165165543556213,0.7421875,0.5900621118012422,0.6574394463667821,0.7057949479940564,95,33,66,38,0.5681818,0.7378835082054138,0.7604166666666666,0.6266094420600858,0.6870588235294117,0.7292707292707292,146,46,87,29
31,0.578125,0.72368234,0.5948276,0.6848620772361755,0.7189542483660131,0.6832298136645962,0.7006369426751593,0.7115135834411384,110,43,51,28,0.6168831,0.6988279819488525,0.757847533632287,0.7253218884120172,0.7412280701754387,0.7511111111111111,169,54,64,21
32,0.6875,0.6148987,0.5991379,0.6975308656692505,0.7048192771084337,0.7267080745341615,0.7155963302752293,0.7090909090909091,117,49,44,22,0.6233766,0.7052882313728333,0.7577092511013216,0.7381974248927039,0.7478260869565219,0.7537248028045574,172,55,61,20
33,0.609375,0.7633146,0.60775864,0.698368489742279,0.7011494252873564,0.7577639751552795,0.728358208955224,0.7117852975495916,122,52,39,19,0.6363636,0.6987801790237427,0.7552742616033755,0.7682403433476395,0.7617021276595743,0.7578323454699407,179,58,54,17
34,0.546875,0.848034,0.62068963,0.6762550473213196,0.7109826589595376,0.7639751552795031,0.7365269461077845,0.7209847596717468,123,50,38,21,0.64935064,0.676029622554779,0.7551020408163265,0.7939914163090128,0.7740585774058577,0.7625721352019785,185,60,48,15
35,0.515625,0.79468954,0.6034483,0.6575726866722107,0.7116564417177914,0.7204968944099379,0.7160493827160493,0.7134071340713407,116,47,45,24,0.6298701,0.6688331365585327,0.7553648068669528,0.7553648068669528,0.7553648068669528,0.7553648068669528,176,57,57,18
36,0.59375,0.7622757,0.63793105,0.6685376763343811,0.7655172413793103,0.6894409937888198,0.7254901960784312,0.7489878542510121,111,34,50,37,0.6266234,0.6848978996276855,0.7657657657657657,0.7296137339055794,0.7472527472527473,0.7582515611061551,170,52,63,23
37,0.6875,0.58409005,0.5689655,0.7594465017318726,0.801980198019802,0.5031055900621118,0.6183206106870228,0.7168141592920354,81,20,80,51,0.48701298,0.7877126932144165,0.7862595419847328,0.44206008583690987,0.5659340659340659,0.6803170409511229,103,28,130,47
38,0.609375,0.67133147,0.54310346,0.7771536707878113,0.8021978021978022,0.453416149068323,0.5793650793650793,0.6952380952380952,73,18,88,53,0.47727272,0.7973424792289734,0.7903225806451613,0.4206008583690987,0.5490196078431372,0.672153635116598,98,26,135,49
39,0.640625,0.66965824,0.44396552,0.8770913481712341,0.7580645161290323,0.2919254658385093,0.42152466367713004,0.5745721271393643,47,15,114,56,0.40584415,0.9106138348579407,0.7777777777777778,0.30042918454935624,0.43343653250774,0.5902192242833052,70,20,163,55
40,0.5625,0.793123,0.39655173,0.9909745454788208,0.7837837837837838,0.18012422360248448,0.29292929292929293,0.4692556634304207,29,8,132,63,0.36688313,1.0440834760665894,0.8518518518518519,0.19742489270386265,0.3205574912891986,0.512249443207127,46,8,187,67
41,0.484375,0.85475445,0.37068966,0.9978533387184143,0.7777777777777778,0.13043478260869565,0.2234042553191489,0.39033457249070636,21,6,140,65,0.32792208,1.0580321550369263,0.8421052631578947,0.13733905579399142,0.23616236162361623,0.41558441558441556,32,6,201,69
42,0.484375,0.81818867,0.43103448,0.8804251551628113,0.8222222222222222,0.22981366459627328,0.35922330097087374,0.5425219941348973,37,8,124,63,0.37337664,0.9258280396461487,0.7941176470588235,0.2317596566523605,0.3588039867109635,0.5346534653465347,54,14,179,61
43,0.453125,0.8796718,0.5991379,0.6802111864089966,0.7236842105263158,0.6832298136645962,0.7028753993610224,0.7152145643693107,110,42,51,29,0.6136364,0.6772623062133789,0.7688679245283019,0.6995708154506438,0.7325842696629213,0.753931544865865,163,49,70,26
44,0.546875,0.6909266,0.6637931,0.6615665555000305,0.7128205128205128,0.8633540372670807,0.7808988764044943,0.7385759829968119,139,56,22,15,0.72077924,0.6248281002044678,0.7692307692307693,0.9012875536480687,0.8300395256916997,0.7924528301886793,210,63,23,12
45,0.625,0.8099855,0.6594828,0.6721201539039612,0.7070707070707071,0.8695652173913043,0.7799442896935933,0.7345225603357818,140,58,21,13,0.72727275,0.6293394565582275,0.7689530685920578,0.9141630901287554,0.8352941176470589,0.7941834451901566,213,64,20,11
46,0.5,0.8781814,0.57327586,0.6934328675270081,0.6962025316455697,0.6832298136645962,0.6896551724137931,0.6935687263556116,110,48,51,23,0.6136364,0.6832942366600037,0.7614678899082569,0.7124463519313304,0.7361419068736141,0.751131221719457,166,52,67,23
