epoch,train-acc,train-loss,valid-acc,valid-loss,valid-precision,valid-recall,valid-f1.0-score,valid-f0.5-score,valid-tp,valid-fp,valid-fn,valid-tn,test-acc,test-loss,test-precision,test-recall,test-f1.0-score,test-f0.5-score,test-tp,test-fp,test-fn,test-tn
1,0.5,0.72027034,0.02916666679084301,3.0670273303985596,0.0,0.0,0.0,0.0,0,0,233,7,0.0533333346247673,3.034188747406006,0.0,0.0,0.0,0.0,0,0,284,16
2,0.625,1.9563184,0.7875000238418579,0.524347722530365,0.9739583333333334,0.8025751072961373,0.88,0.9340659340659342,187,5,46,2,0.7400000095367432,0.5533331632614136,0.9478260869565217,0.7676056338028169,0.848249027237354,0.9053156146179402,218,12,66,4
3,0.421875,4.8639045,0.9708333611488342,0.3060104548931122,0.9708333333333333,1.0,0.985200845665962,0.9765297569153396,233,7,0,0,0.9399999976158142,0.3430381119251251,0.9463087248322147,0.9929577464788732,0.9690721649484537,0.9552845528455283,282,16,2,0
4,0.609375,1.6946607,0.9708333611488342,0.35829487442970276,0.9708333333333333,1.0,0.985200845665962,0.9765297569153396,233,7,0,0,0.9466666579246521,0.38673025369644165,0.9466666666666667,1.0,0.9726027397260273,0.9568733153638814,284,16,0,0
5,0.484375,0.758476,0.9708333611488342,0.3337639570236206,0.9708333333333333,1.0,0.985200845665962,0.9765297569153396,233,7,0,0,0.9466666579246521,0.36219707131385803,0.9466666666666667,1.0,0.9726027397260273,0.9568733153638814,284,16,0,0
6,0.609375,0.9870576,0.9708333611488342,0.19202756881713867,0.9708333333333333,1.0,0.985200845665962,0.9765297569153396,233,7,0,0,0.9466666579246521,0.23789982497692108,0.9466666666666667,1.0,0.9726027397260273,0.9568733153638814,284,16,0,0
7,0.4375,0.7181735,0.9708333611488342,0.13282005488872528,0.9708333333333333,1.0,0.985200845665962,0.9765297569153396,233,7,0,0,0.9466666579246521,0.212943434715271,0.9466666666666667,1.0,0.9726027397260273,0.9568733153638814,284,16,0,0
8,0.515625,1.6712341,0.9708333611488342,0.14694739878177643,0.9708333333333333,1.0,0.985200845665962,0.9765297569153396,233,7,0,0,0.9466666579246521,0.2084486335515976,0.9466666666666667,1.0,0.9726027397260273,0.9568733153638814,284,16,0,0
9,0.578125,0.86072224,0.9708333611488342,0.3095630407333374,0.9708333333333333,1.0,0.985200845665962,0.9765297569153396,233,7,0,0,0.9466666579246521,0.33970484137535095,0.9466666666666667,1.0,0.9726027397260273,0.9568733153638814,284,16,0,0
10,0.484375,1.0333865,0.9708333611488342,0.3656519651412964,0.9708333333333333,1.0,0.985200845665962,0.9765297569153396,233,7,0,0,0.9466666579246521,0.3923017382621765,0.9466666666666667,1.0,0.9726027397260273,0.9568733153638814,284,16,0,0
11,0.515625,1.0116732,0.9708333611488342,0.249056875705719,0.9708333333333333,1.0,0.985200845665962,0.9765297569153396,233,7,0,0,0.9466666579246521,0.28610676527023315,0.9466666666666667,1.0,0.9726027397260273,0.9568733153638814,284,16,0,0
12,0.609375,0.69000083,0.9708333611488342,0.189574733376503,0.9708333333333333,1.0,0.985200845665962,0.9765297569153396,233,7,0,0,0.9466666579246521,0.23655883967876434,0.9466666666666667,1.0,0.9726027397260273,0.9568733153638814,284,16,0,0
13,0.421875,1.0587568,0.9708333611488342,0.22191254794597626,0.9708333333333333,1.0,0.985200845665962,0.9765297569153396,233,7,0,0,0.9466666579246521,0.2640809714794159,0.9466666666666667,1.0,0.9726027397260273,0.9568733153638814,284,16,0,0
14,0.53125,0.7357191,0.9708333611488342,0.3062019646167755,0.9708333333333333,1.0,0.985200845665962,0.9765297569153396,233,7,0,0,0.9466666579246521,0.3407672047615051,0.9466666666666667,1.0,0.9726027397260273,0.9568733153638814,284,16,0,0
15,0.5,0.70721173,0.9708333611488342,0.37246572971343994,0.9708333333333333,1.0,0.985200845665962,0.9765297569153396,233,7,0,0,0.9433333277702332,0.404182493686676,0.9464882943143813,0.9964788732394366,0.9708404802744426,0.9560810810810811,283,16,1,0
16,0.546875,0.7792202,0.9708333611488342,0.3593343198299408,0.9708333333333333,1.0,0.985200845665962,0.9765297569153396,233,7,0,0,0.9466666579246521,0.3928648829460144,0.9466666666666667,1.0,0.9726027397260273,0.9568733153638814,284,16,0,0
17,0.578125,0.7004831,0.9708333611488342,0.30462196469306946,0.9708333333333333,1.0,0.985200845665962,0.9765297569153396,233,7,0,0,0.9466666579246521,0.3424423038959503,0.9466666666666667,1.0,0.9726027397260273,0.9568733153638814,284,16,0,0
18,0.390625,0.70032984,0.9708333611488342,0.2307319939136505,0.9708333333333333,1.0,0.985200845665962,0.9765297569153396,233,7,0,0,0.9466666579246521,0.27607274055480957,0.9466666666666667,1.0,0.9726027397260273,0.9568733153638814,284,16,0,0
