epoch,train-acc,train-loss,valid-acc,valid-loss,valid-precision,valid-recall,valid-f1.0-score,valid-f0.5-score,valid-tp,valid-fp,valid-fn,valid-tn,test-acc,test-loss,test-precision,test-recall,test-f1.0-score,test-f0.5-score,test-tp,test-fp,test-fn,test-tn
1,0.484375,0.8548815,0.6499999761581421,0.661077082157135,0.7083333333333334,0.8793103448275862,0.7846153846153847,0.7369942196531792,153,63,21,3,0.6499999761581421,0.6665173172950745,0.6985294117647058,0.892018779342723,0.7835051546391752,0.7302075326671791,190,82,23,5
2,0.5,0.8370074,0.5249999761581421,0.7092067003250122,0.7,0.603448275862069,0.6481481481481481,0.6782945736434107,105,45,69,21,0.5199999809265137,0.7057726383209229,0.6751269035532995,0.6244131455399061,0.6487804878048781,0.6643356643356643,133,64,80,23
3,0.4375,0.835557,0.4166666567325592,0.7742781043052673,0.6976744186046512,0.3448275862068966,0.4615384615384615,0.5791505791505792,60,26,114,40,0.4333333373069763,0.7661223411560059,0.7171717171717171,0.3333333333333333,0.4551282051282051,0.5829228243021346,71,28,142,59
4,0.5,0.8960599,0.6041666865348816,0.6782741546630859,0.7257142857142858,0.7298850574712644,0.7277936962750717,0.7265446224256294,127,48,47,18,0.5666666626930237,0.6809338927268982,0.6912442396313364,0.704225352112676,0.6976744186046512,0.6938020351526365,150,67,63,20
5,0.5625,0.771152,0.6958333253860474,0.6163662672042847,0.7224669603524229,0.9425287356321839,0.8179551122194514,0.7578558225508316,164,63,10,3,0.6866666674613953,0.6310704946517944,0.7148014440433214,0.9295774647887324,0.8081632653061225,0.7494322482967449,198,79,15,8
6,0.546875,0.79620177,0.7250000238418579,0.5961881279945374,0.7307692307692307,0.9827586206896551,0.8382352941176471,0.7702702702702703,171,63,3,3,0.7099999785423279,0.6182990670204163,0.7142857142857143,0.9859154929577465,0.8284023668639053,0.755939524838013,210,84,3,3
7,0.5,0.7984618,0.7208333611488342,0.5902586579322815,0.7296137339055794,0.9770114942528736,0.8353808353808354,0.7685352622061483,170,63,4,3,0.7099999785423279,0.6157519817352295,0.7157534246575342,0.9812206572769953,0.8277227722772278,0.7566980448950036,209,83,4,4
8,0.515625,0.76658595,0.7083333134651184,0.5913241505622864,0.7280701754385965,0.9540229885057471,0.8258706467661693,0.7642725598526705,166,62,8,4,0.6899999976158142,0.6183058619499207,0.7083333333333334,0.9577464788732394,0.8143712574850299,0.7472527472527473,204,84,9,3
9,0.609375,0.7069258,0.6916666626930237,0.6055532097816467,0.7336448598130841,0.9022988505747126,0.8092783505154639,0.7621359223300972,157,57,17,9,0.6600000262260437,0.6309768557548523,0.7047970479704797,0.8967136150234741,0.7892561983471075,0.7363145720894372,191,80,22,7
10,0.5,0.8278678,0.6666666865348816,0.619888961315155,0.7373737373737373,0.8390804597701149,0.7849462365591398,0.7556935817805384,146,52,28,14,0.6333333253860474,0.6441694498062134,0.6988416988416989,0.8497652582159625,0.7669491525423728,0.7245796637309849,181,78,32,9
