epoch,train-acc,train-loss,valid-acc,valid-loss,valid-precision,valid-recall,valid-f1.0-score,valid-f0.5-score,valid-tp,valid-fp,valid-fn,valid-tn,test-acc,test-loss,test-precision,test-recall,test-f1.0-score,test-f0.5-score,test-tp,test-fp,test-fn,test-tn
1,0.5625,0.83757484,0.19396552,5.731657981872559,0.0,0.0,0.0,0.0,0,0,187,45,0.16558442,5.852597236633301,0.0,0.0,0.0,0.0,0,0,257,51
2,0.5625,3.2288454,0.8146552,0.5179511904716492,0.8870967741935484,0.8823529411764706,0.8847184986595173,0.8861439312567133,165,21,22,24,0.8279221,0.47895243763923645,0.8923076923076924,0.9027237354085603,0.8974854932301741,0.8943716268311488,232,28,25,23
3,0.6875,0.70206225,0.8362069,0.5160737037658691,0.8599033816425121,0.9518716577540107,0.9035532994923858,0.8768472906403941,178,29,9,16,0.83766234,0.5062128305435181,0.8581314878892734,0.9649805447470817,0.9084249084249085,0.8775654635527247,248,41,9,10
4,0.6875,0.9761845,0.7715517,0.556389331817627,0.8988095238095238,0.8074866310160428,0.8507042253521127,0.8789289871944121,151,17,36,28,0.78571427,0.5109362602233887,0.8866396761133604,0.8521400778210116,0.8690476190476192,0.8795180722891567,219,28,38,23
5,0.703125,0.79078066,0.2413793,1.7982138395309448,1.0,0.058823529411764705,0.1111111111111111,0.23809523809523808,11,0,176,45,0.21428572,1.7622127532958984,0.8947368421052632,0.06614785992217899,0.12318840579710146,0.2552552552552553,17,2,240,49
6,0.53125,0.9217104,0.2672414,1.5859980583190918,0.8695652173913043,0.10695187165775401,0.1904761904761905,0.35842293906810035,20,3,167,42,0.25,1.5323991775512695,0.9333333333333333,0.10894941634241245,0.19512195121951217,0.37135278514588865,28,2,229,49
7,0.546875,0.9357298,0.7715517,0.5775951147079468,0.9036144578313253,0.8021390374331551,0.8498583569405099,0.8813160987074031,150,16,37,29,0.79545456,0.52731853723526,0.8911290322580645,0.8599221789883269,0.8752475247524752,0.8847077662129704,221,27,36,24
8,0.671875,0.70674205,0.8146552,0.5092913508415222,0.8956043956043956,0.8716577540106952,0.8834688346883469,0.8907103825136612,163,19,24,26,0.83116883,0.4823060929775238,0.8810408921933085,0.9221789883268483,0.9011406844106464,0.8889722430607653,237,32,20,19
9,0.6875,0.83206713,0.80172414,0.5392098426818848,0.8938547486033519,0.8556149732620321,0.8743169398907104,0.8859357696566998,160,19,27,26,0.8214286,0.49904683232307434,0.8854961832061069,0.9027237354085603,0.8940269749518305,0.888888888888889,232,30,25,21
10,0.765625,0.713943,0.6810345,0.7157336473464966,0.8951048951048951,0.6844919786096256,0.7757575757575758,0.8432147562582346,128,15,59,30,0.7012987,0.6525163650512695,0.9064039408866995,0.7159533073929961,0.8,0.8606173994387277,184,19,73,32
11,0.609375,0.6521111,0.5301724,0.989855170249939,0.9239130434782609,0.45454545454545453,0.6093189964157706,0.7657657657657657,85,7,102,38,0.5194805,0.9314968585968018,0.8978102189781022,0.4785992217898833,0.6243654822335025,0.7639751552795031,123,14,134,37
